Antenna,Time (sec),X,Y,Z
DSS 34,515595.08520000003,-4183.399809241061,3183.0906222606436,2463.0148163780214
DSS 34,515655.08520000003,-4196.135119518547,3161.980503342896,2468.536249359511
DSS 34,515715.08520000003,-4208.785567281212,3140.809854795897,2474.020889936419
DSS 34,515775.08520000003,-4221.350910362191,3119.579081888275,2479.468633116552
DSS 34,515835.08520000003,-4233.830908223768,3098.28859103962,2484.8793746140454
DSS 34,515895.08520000003,-4246.225321961991,3076.938789812695,2490.253010851354
DSS 34,515955.08520000003,-4258.533914311239,3055.530086905642,2495.5894389612367
DSS 34,516015.08520000003,-4270.756449648744,3034.0628921441885,2500.8885567887187
DSS 34,516075.08520000003,-4282.892693999184,3012.5376164736635,2506.1502628930775
DSS 34,516135.08520000003,-4294.942415039043,2990.954671951341,2511.3744565497377
DSS 34,516195.08520000003,-4306.905382101134,2969.3144717384116,2516.56103775223
DSS 34,516255.08520000003,-4318.781366178996,2947.6174300921093,2521.7099072140977
DSS 34,516315.08520000003,-4330.570139931279,2925.86396235778,2526.8209663708003
DSS 34,516375.08520000003,-4342.271477686099,2904.054484960932,2531.894117381596
DSS 34,516435.08520000003,-4353.885155445352,2882.1894153992625,2536.9292631314174
DSS 34,516495.08520000003,-4365.410950889004,2860.269172234667,2541.9263072327303
DSS 34,516555.08520000003,-4376.848643379351,2838.2941750852283,2546.885154027377
DSS 34,516615.08520000003,-4388.198013965235,2816.2648446171793,2551.805708588411
DSS 34,516675.08520000003,-4399.4588453862425,2794.1816025368535,2556.6878767219096
DSS 34,516735.08520000003,-4410.630922076861,2772.0448715826133,2561.531564968781
DSS 34,516795.08520000003,-4421.714030170603,2749.8550755167535,2566.3366806065515
DSS 34,516855.08520000003,-4432.707957504086,2727.6126391174294,2571.1031316511344
DSS 34,516915.08520000003,-4443.612493621163,2705.317988170378,2575.8308268586175
DSS 34,516975.08520000003,-4454.427429776844,2682.9715494609854,2580.5196757269696
DSS 34,517035.08520000003,-4465.1525589413695,2660.5737507659733,2585.169588497799
DSS 34,517095.08520000003,-4475.787675804143,2638.1250208452425,2589.780476158065
DSS 34,517155.08520000003,-4486.332576777673,2615.6257894336695,2594.352250441785
DSS 34,517215.08520000003,-4496.787060001467,2593.0764872328773,2598.884823831719
DSS 34,517275.08520000003,-4507.150925345891,2570.4775459029925,2603.37810956105
DSS 34,517335.08520000003,-4517.423974416008,2547.829398054379,2607.832021615042
DSS 34,517395.08520000003,-4527.606010555371,2525.132477239361,2612.2464747326853
DSS 34,517455.08520000003,-4537.696838849788,2502.3872179439204,2616.621384408334
DSS 34,517515.08520000003,-4547.696266131055,2479.5940555793773,2620.956666893317
DSS 34,517575.08520000003,-4557.604100980654,2456.7534264740625,2625.2522391975463
DSS 34,517635.08520000003,-4567.420153733414,2433.865767864956,2629.5080190911035
DSS 34,517695.08520000003,-4577.144236481129,2410.9315178893617,2633.7239251058077
DSS 34,517755.08520000003,-4586.776163076217,2387.951115576365,2637.8998765368015
DSS 34,517815.08520000003,-4596.315749135189,2364.9250008386566,2642.0357934440553
DSS 34,517875.08520000003,-4605.762812042244,2341.85361446396,2646.1315966539264
DSS 34,517935.08520000003,-4615.117170952745,2318.7373981066326,2650.1872077606654
DSS 34,517995.08520000003,-4624.378646796682,2295.576794279207,2654.2025491279182
DSS 34,518055.08520000003,-4633.547062282103,2272.372246343926,2658.177543890214
DSS 34,518115.08520000003,-4642.622241898504,2249.1241985042493,2662.112115954432
DSS 34,518175.08520000003,-4651.604011920191,2225.833095796355,2666.006190001264
DSS 34,518235.08520000003,-4660.492200409604,2202.4993840806183,2669.8596914866507
DSS 34,518295.08520000003,-4669.286637220614,2179.1235100330746,2673.6725466432135
DSS 34,518355.08520000003,-4677.987154001767,2155.705921136873,2677.4446824816623
DSS 34,518415.08520000003,-4686.593584199523,2132.2470656737064,2681.176026792197
DSS 34,518475.08520000003,-4695.105763061434,2108.7473927152314,2684.8665081458857
DSS 34,518535.08520000003,-4703.523527639286,2085.2073521145107,2688.516055896029
DSS 34,518595.08520000003,-4711.846716792273,2061.6273944972477,2692.1246001795344
DSS 34,518655.08520000003,-4720.075171190005,2038.0079712533898,2695.69207191822
DSS 34,518715.08520000003,-4728.208733315602,2014.349534528335,2699.2184028201586
DSS 34,518775.08520000003,-4736.2472474687065,1990.6525372143128,2702.7035253809804
DSS 34,518835.08520000003,-4744.190559768456,1966.9174329417185,2706.147372885164
DSS 34,518895.08520000003,-4752.038518156437,1943.1446760704257,2709.5498794073146
DSS 34,518955.08520000003,-4759.790972399585,1919.3347216810894,2712.9109798134264
DSS 34,519015.08520000003,-4767.447774093071,1895.4880255664343,2716.2306097621276
DSS 34,519075.08520000003,-4775.008776663135,1871.6050442225328,2719.508705705914
DSS 34,519135.08520000003,-4782.473835369898,1847.6862348400605,2722.7452048923647
DSS 34,519195.08520000003,-4789.842807310124,1823.7320552955475,2725.940045365343
DSS 34,519255.08520000003,-4797.115551419966,1799.7429641426163,2729.0931659661824
DSS 34,519315.08520000003,-4804.291928477661,1775.719420603196,2732.204506334859
DSS 34,519375.08520000003,-4811.37180110618,1751.6618845587786,2735.27400691114
DSS 34,519435.08520000003,-4818.355033775912,1727.5708165414544,2738.3016089357443
DSS 34,519495.08520000003,-4825.241492807182,1703.4466777253306,2741.287254451438
DSS 34,519555.08520000003,-4832.031046372864,1679.2899299175497,2744.2308863041635
DSS 34,519615.08520000003,-4838.723564500882,1655.1010355494855,2747.1324481441284
DSS 34,519675.08520000003,-4845.31891907671,1630.8804576678922,2749.991884426884
DSS 34,519735.08520000003,-4851.816983845814,1606.6286599260397,2752.8091404143906
DSS 34,519795.08520000003,-4858.217634416078,1582.3461065748374,2755.5841621760615
DSS 34,519855.08520000003,-4864.52074826018,1558.0332624539487,2758.316896589799
DSS 34,519915.08520000003,-4870.726204717936,1533.690592982891,2761.0072913430095
DSS 34,519975.08520000003,-4876.833884998613,1509.3185641521275,2763.655294933605
DSS 34,520035.08520000003,-4882.843672183206,1484.9176425141454,2766.2608566709905
DSS 34,520095.08520000003,-4888.755451226667,1460.488295174526,2768.823926677032
DSS 34,520155.08520000003,-4894.569108960108,1436.030989783041,2771.3444558870083
DSS 34,520215.08520000003,-4900.284534092997,1411.546194524544,2773.822396050568
DSS 34,520275.08520000003,-4905.901617215239,1387.0343781102442,2776.2576997326264
DSS 34,520335.08520000003,-4911.4202507992995,1362.4960097685755,2778.650320314291
DSS 34,520395.08520000003,-4916.840329202263,1337.9315592362534,2781.0002119937494
DSS 34,520455.08520000003,-4922.16174866785,1313.341496749285,2783.307329787148
DSS 34,520515.08520000003,-4927.3844073284,1288.7262930339637,2785.5716295294483
DSS 34,520575.08520000003,-4932.50820520683,1264.0864192978622,2787.7930678752787
DSS 34,520635.08520000003,-4937.533044218542,1239.422347220809,2789.97160229976
DSS 34,520695.08520000003,-4942.458828173304,1214.73454894586,2792.107191099319
DSS 34,520755.08520000003,-4947.285462777085,1190.0234970702609,2794.1997933924913
DSS 34,520815.08520000003,-4952.012855633871,1165.2896646364,2796.2493691206987
DSS 34,520875.08520000003,-4956.6409162474265,1140.533525122753,2798.2558790490193
DSS 34,520935.08520000003,-4961.169556023023,1115.7555524348168,2800.2192847669367
DSS 34,520995.08520000003,-4965.598688269138,1090.9562208960829,2802.139548689074
DSS 34,521055.08520000003,-4969.928228199136,1066.1360052387915,2804.0166340559254
DSS 34,521115.08520000003,-4974.158092932853,1041.2953805950872,2805.850504934538
DSS 34,521175.08520000003,-4978.288201498202,1016.4348224877633,2807.6411262192178
DSS 34,521235.08520000003,-4982.318474832734,991.5548068211983,2809.388463632193
DSS 34,521295.08520000003,-4986.248835785132,966.6558098722444,2811.092483724275
DSS 34,521355.08520000003,-4990.0792091166995,941.738308281113,2812.7531538754943
DSS 34,521415.08520000003,-4993.809521502798,916.8027790422489,2814.370442295729
DSS 34,521475.08520000003,-4997.439701534252,891.8496994951986,2815.9443180253097
DSS 34,521535.08520000003,-5000.969679718712,866.8795473154728,2817.4747509356152
DSS 34,521595.08520000003,-5004.3993884819865,841.8928005054042,2818.9617117296475
DSS 34,521655.08520000003,-5007.7287621693395,816.8899373849938,2820.4051719425925
DSS 34,521715.08520000003,-5010.957737046743,791.8714365827584,2821.8051039423663
DSS 34,521775.08520000003,-5014.086251302098,766.8377770265643,2823.161480930143
DSS 34,521835.08520000003,-5017.114245046414,741.789437934503,2824.4742769408663
DSS 34,521895.08520000003,-5020.04166031497,716.7268988055523,2825.743466843754
DSS 34,521955.08520000003,-5022.868441068404,691.6506394106434,2826.969026342767
DSS 34,522015.08520000003,-5025.594533193797,666.5611397833129,2828.1509319770835
DSS 34,522075.08520000003,-5028.21988450571,641.4588802105557,2829.2891611215455
DSS 34,522135.08520000003,-5030.744444747178,616.3443412236275,2830.3836919870905
DSS 34,522195.08520000003,-5033.168165590675,591.21800358885,2831.434503621171
DSS 34,522255.08520000003,-5035.491000639037,566.0803482984049,2832.441575908155
DSS 34,522315.08520000003,-5037.712905426356,540.9318565611277,2833.4048895697088
DSS 34,522375.08520000003,-5039.83383741882,515.7730097932945,2834.324426165169
DSS 34,522435.08520000003,-5041.853756015539,490.6042896094084,2835.2001680918943
DSS 34,522495.08520000003,-5043.772622549315,465.4261778129778,2836.032098585602
DSS 34,522555.08520000003,-5045.590400287388,440.23915638729545,2836.8202017206904
DSS 34,522615.08520000003,-5047.307054432129,415.0437074862091,2837.564462410541
DSS 34,522675.08520000003,-5048.922552121716,389.8403134249361,2838.26486640781
DSS 34,522735.08520000003,-5050.436862430764,364.62945667066197,2838.921400304701
DSS 34,522795.08520000003,-5051.84995637091,339.41161983355687,2839.534051533219
DSS 34,522855.08520000003,-5053.161806891365,314.18728565736546,2840.1028083654132
DSS 34,522915.08520000003,-5054.372388879446,288.9569370102131,2840.6276599136004
DSS 34,522975.08520000003,-5055.481679161042,263.72105687535895,2841.1085961305753
DSS 34,523035.08520000003,-5056.4896565010695,238.48012834195197,2841.5456078098005
DSS 34,523095.08520000003,-5057.396301603866,213.2346345957808,2841.9386865855836
DSS 34,523155.08520000003,-5058.201597113575,187.98505891002742,2842.2878249332384
DSS 34,523215.08520000003,-5058.905527614466,162.73188463601264,2842.5930161692277
DSS 34,523275.08520000003,-5059.508079631232,137.47559519394645,2842.8542544512916
DSS 34,523335.08520000003,-5060.009241629252,112.21667406367078,2843.0715347785585
DSS 34,523395.08520000003,-5060.409004014807,86.95560477540721,2843.2448529916423
DSS 34,523455.08520000003,-5060.707359135267,61.69287090049784,2843.374205772722
DSS 34,523515.08520000003,-5060.904301279235,36.42895604219302,2843.4595906456034
DSS 34,523575.08520000003,-5060.99982667666,11.164343826224467,2843.501005975769
DSS 34,523635.08520000003,-5060.993933498899,-14.10048210819923,2843.4984509704072
DSS 34,523695.08520000003,-5060.886621858771,-39.3650381178245,2843.451925678428
DSS 34,523755.08520000003,-5060.677893810533,-64.62884056456005,2843.3614309904624
DSS 34,523815.08520000003,-5060.367753349856,-89.89140582474283,2843.2269686388463
DSS 34,523875.08520000003,-5059.956206413743,-115.15225029839303,2843.0485411975847
DSS 34,523935.08520000003,-5059.443260880416,-140.4108904184709,2842.8261520823053
DSS 34,523995.08520000003,-5058.828926569166,-165.66684266013453,2842.5598055501914
DSS 34,524055.08520000003,-5058.113215240161,-190.91962354999714,2842.249506699901
DSS 34,524115.08520000003,-5057.296140594226,-216.16874967537933,2841.8952614714685
DSS 34,524175.08520000003,-5056.37771827258,-241.41373769356596,2841.497076646193
DSS 34,524235.08520000003,-5055.357965856532,-266.65410434105615,2841.0549598465045
DSS 34,524295.0852000001,-5054.236902867153,-291.88936644281785,2840.5689195358236
DSS 34,524355.0852000001,-5053.014550764891,-317.11904092153236,2840.038965018394
DSS 34,524415.0852000001,-5051.69093294917,-342.34264480684624,2839.4651064391073
DSS 34,524475.0852000001,-5050.2660747579375,-367.5596952446158,2838.8473547833096
DSS 34,524535.0852000001,-5048.74000346718,-392.76970950614805,2838.185721876588
DSS 34,524595.0852000001,-5047.112748290402,-417.97220499744253,2837.4802203845475
DSS 34,524655.0852000001,-5045.384340378064,-443.16669926843224,2836.7308638125664
DSS 34,524715.0852000001,-5043.55481281699,-468.35271002221725,2835.9376665055393
DSS 34,524775.0852000001,-5041.624200629731,-493.52975512429475,2835.1006436476005
DSS 34,524835.0852000001,-5039.5925407739,-518.6973526117522,2834.2198112618366
DSS 34,524895.0852000001,-5037.45987214145,-543.8550207026537,2833.295186209975
DSS 34,524955.0852000001,-5035.2262355579505,-569.0022778050206,2832.3267861920654
DSS 34,525015.0852000001,-5032.891673781789,-594.1386425262094,2831.314629746139
DSS 34,525075.0852000001,-5030.456231503362,-619.2636336820901,2830.2587362478553
DSS 34,525135.0852000001,-5027.919955344215,-644.3767703062567,2829.1591259101283
DSS 34,525195.0852000001,-5025.2828938561515,-669.4775716592335,2828.0158197827423
DSS 34,525255.0852000001,-5022.545097520303,-694.5655572376795,2826.8288397519473
DSS 34,525315.0852000001,-5019.706618746163,-719.640246783581,2825.59820854004
DSS 34,525375.0852000001,-5016.767511870585,-744.7011602934563,2824.323949704931
DSS 34,525435.0852000001,-5013.727833156738,-769.7478180275325,2823.00608763969
DSS 34,525495.0852000001,-5010.5876407930355,-794.7797405189358,2821.6446475720836
DSS 34,525555.0852000001,-5007.346994892018,-819.7964485828684,2820.239655564088
DSS 34,525615.0852000001,-5004.005957489202,-844.7974633257822,2818.7911385113925
DSS 34,525675.0852000001,-5000.5645925418985,-869.7823061545046,2817.299124142887
DSS 34,525735.0852000001,-4997.022965927969,-894.7504987855609,2815.7636410201208
DSS 34,525795.0852000001,-4993.381145444593,-919.7015632540915,2814.184718536769
DSS 34,525855.0852000001,-4989.639200806952,-944.6350219231604,2812.562386918064
DSS 34,525915.0852000001,-4985.7972036469,-969.5503974928561,2810.8966772202166
DSS 34,525975.0852000001,-4981.855227511588,-994.4472130094337,2809.1876213298206
DSS 34,526035.0852000001,-4977.813347862061,-1019.3249918744409,2807.4352519632444
DSS 34,526095.0852000001,-4973.671642071815,-1044.1832578538429,2805.639602666004
DSS 34,526155.0852000001,-4969.430189425307,-1069.0215350871408,2803.800707812122
DSS 34,526215.0852000001,-4965.089071116445,-1093.839348096477,2801.9186026034668
DSS 34,526275.0852000001,-4960.648370247036,-1118.6362217957412,2799.993323069081
DSS 34,526335.0852000001,-4956.108171825183,-1143.4116814996619,2798.0249060644915
DSS 34,526395.0852000001,-4951.468562763674,-1168.1652529328962,2796.0133892710037
DSS 34,526455.0852000001,-4946.729631878308,-1192.8964622390654,2793.958811194982
DSS 34,526515.0852000001,-4941.891469886183,-1217.6048359899896,2791.8612111671014
DSS 34,526575.0852000001,-4936.954169403988,-1242.2899011945065,2789.720629341615
DSS 34,526635.0852000001,-4931.917824946213,-1266.9511853076913,2787.5371066955695
DSS 34,526695.0852000001,-4926.782532923338,-1291.5882162398564,2785.310685028026
DSS 34,526755.0852000001,-4921.548391639995,-1316.2005223655924,2783.0414069592593
DSS 34,526815.0852000001,-4916.215501293077,-1340.7876325327973,2780.7293159299425
DSS 34,526875.0852000001,-4910.78396396983,-1365.349076071692,2778.3744562003144
DSS 34,526935.0852000001,-4905.253883645892,-1389.8843828038328,2775.9768728493323
DSS 34,526995.0852000001,-4899.625366183303,-1414.3930830511129,2773.5366117738117
DSS 34,527055.0852000001,-4893.898519328484,-1438.8747076447487,2771.053719687543
DSS 34,527115.0852000001,-4888.073452710167,-1463.328787934269,2768.5282441204013
DSS 34,527175.0852000001,-4882.1502778373,-1487.7548557964778,2765.9602334174347
DSS 34,527235.0852000001,-4876.129108096915,-1512.1524436444226,2763.34973673794
DSS 34,527295.0852000001,-4870.010058751963,-1536.5210844363007,2760.6968040545235
DSS 34,527355.0852000001,-4863.793246939067,-1560.8603116845604,2758.00148615213
DSS 34,527415.0852000001,-4857.478791666346,-1585.169659464595,2755.2638346270955
DSS 34,527475.0852000001,-4851.0668138110905,-1609.4486624238152,2752.483901886141
DSS 34,527535.0852000001,-4844.557436117461,-1633.6968557905245,2749.661741145376
DSS 34,527595.0852000001,-4837.950783194137,-1657.91377538281,2746.7974064292766
DSS 34,527655.0852000001,-4831.246981511936,-1682.0989576174336,2743.890952569655
DSS 34,527715.0852000001,-4824.446159401385,-1706.251939518702,2740.9424352046058
DSS 34,527775.0852000001,-4817.548447050269,-1730.3722587273319,2737.9519107774463
DSS 34,527835.0852000001,-4810.553976501142,-1754.4594535092995,2734.9194365356293
DSS 34,527895.0852000001,-4803.462881648788,-1778.5130627646815,2731.845070529653
DSS 34,527955.0852000001,-4796.275298237673,-1802.5326260364795,2728.728871611948
DSS 34,528015.0852000001,-4788.991363859332,-1826.5176835194356,2725.570899435747
DSS 34,528075.0852000001,-4781.611217949745,-1850.4677760688364,2722.371214453949
DSS 34,528135.0852000001,-4774.135001786675,-1874.3824452092579,2719.1298779179638
DSS 34,528195.0852000001,-4766.562858486919,-1898.2612331435041,2715.8469518765182
DSS 34,528255.0852000001,-4758.894933003634,-1922.1036827611338,2712.5224991745004
DSS 34,528315.0852000001,-4751.131372123524,-1945.9093376473659,2709.1565834517373
DSS 34,528375.0852000001,-4743.27232446403,-1969.6777420917817,2705.749269141779
DSS 34,528435.0852000001,-4735.317940470498,-1993.4084410970436,2702.300621470668
DSS 34,528495.0852000001,-4727.268372413287,-2017.1009803876075,2698.8107064556875
DSS 34,528555.0852000001,-4719.123774384863,-2040.7549064184186,2695.2795909041
DSS 34,528615.0852000001,-4710.884302296845,-2064.3697663835947,2691.707342411868
DSS 34,528675.0852000001,-4702.550113877021,-2087.945108225093,2688.0940293623603
DSS 34,528735.0852000001,-4694.12136866633,-2111.480480641363,2684.439720925041
DSS 34,528795.0852000001,-4685.598228015804,-2134.975433095989,2680.744487054148
DSS 34,528855.0852000001,-4676.980855083484,-2158.4295158263094,2677.008398487352
DSS 34,528915.0852000001,-4668.269414831296,-2181.8422798520332,2673.2315267444033
DSS 34,528975.0852000001,-4659.464074021902,-2205.2132769837904,2669.4139441257685
DSS 34,529035.0852000001,-4650.565001215458,-2228.542059831868,2665.5557237112216
DSS 34,529095.0852000001,-4641.57236676647,-2251.828181814544,2661.656939358483
DSS 34,529155.0852000001,-4632.4863428204735,-2275.0711971667897,2657.7176657017803
DSS 34,529215.0852000001,-4623.307103310755,-2298.2706609487645,2653.7379781504246
DSS 34,529275.0852000001,-4614.034823955021,-2321.4261290543327,2649.717952887369
DSS 34,529335.0852000001,-4604.669682252037,-2344.537158219566,2645.65766686775
DSS 34,529395.0852000001,-4595.211857478224,-2367.6033060312284,2641.5571978174116
DSS 34,529455.0852000001,-4585.661530684236,-2390.6241309352454,2637.416624231422
DSS 34,529515.0852000001,-4576.0188846914825,-2413.599192245155,2633.2360253725665
DSS 34,529575.0852000001,-4566.284104088638,-2436.5280501505486,2629.015481269833
DSS 34,529635.0852000001,-4556.457375228103,-2459.4102657254834,2624.755072716879
DSS 34,529695.0852000001,-4546.538886222441,-2482.245400936891,2620.4548812704857
DSS 34,529755.0852000001,-4536.528826940774,-2505.03301865296,2616.1149892489943
DSS 34,529815.0852000001,-4526.4273890051645,-2527.7726826514636,2611.7354797307416
DSS 34,529875.0852000001,-4516.234765786886,-2550.4639576282652,2607.3164365524376
DSS 34,529935.0852000001,-4505.951152402811,-2573.106409205425,2602.8579443076032
DSS 34,529995.0852000001,-4495.576745711621,-2595.6996039396618,2598.360088344926
DSS 34,530055.0852000001,-4485.111744310046,-2618.2431093306186,2593.8229547666297
DSS 34,530115.0852000001,-4474.556348529067,-2640.7364938291357,2589.2466304268282
DSS 34,530175.0852000001,-4463.910760430079,-2663.1793268455203,2584.6312029298606
DSS 34,530235.0852000001,-4453.175183801024,-2685.571178757777,2579.976760628618
DSS 34,530295.0852000001,-4442.349824152492,-2707.911620919845,2575.283392622848
DSS 34,530355.0852000001,-4431.43488871378,-2730.2002256697942,2570.5511887574517
DSS 34,530415.0852000001,-4420.430586428935,-2752.4365663380167,2565.7802396207635
DSS 34,530475.0852000001,-4409.337127952747,-2774.6202172553935,2560.9706365428146
DSS 34,530535.0852000001,-4398.1547256467165,-2796.750753761442,2556.1224715935896
DSS 34,530595.0852000001,-4386.88359357501,-2818.827752212411,2551.2358375812664
DSS 34,530655.0852000001,-4375.523947500293,-2840.8507899895308,2546.310828050412
DSS 34,530715.0852000001,-4364.0760048796965,-2862.819445506895,2541.347537280236
DSS 34,530775.0852000001,-4352.5399848605975,-2884.7332982196644,2536.346060282757
DSS 34,530835.0852000001,-4340.916108276428,-2906.5919286320923,2531.3064928009926
DSS 34,530895.0852000001,-4329.204597642458,-2928.3949183055447,2526.2289313071205
DSS 34,530955.0852000001,-4317.40567715153,-2950.1418498665216,2521.113473000638
DSS 34,531015.0852000001,-4305.5195726697675,-2971.832307014632,2515.960215806499
DSS 34,531075.0852000001,-4293.546511732255,-2993.4658745305796,2510.7692583732396
DSS 34,531135.0852000001,-4281.486723538679,-3015.0421382840996,2505.5407000710898
DSS 34,531195.0852000001,-4269.340438948941,-3036.5606852418905,2500.2746409900706
DSS 34,531255.0852000001,-4257.107890478737,-3058.0211034755202,2494.971181938078
DSS 34,531315.0852000001,-4244.789312295112,-3079.4229821693143,2489.6304244389557
DSS 34,531375.0852000001,-4232.38494021197,-3100.7659116282134,2484.252470730547
DSS 34,531435.0852000001,-4219.895011685586,-3122.0494832855893,2478.837423762751
DSS 34,531495.0852000001,-4207.319765809974,-3143.273289711199,2473.385387195514
DSS 34,531555.0852000001,-4194.6594433124355,-3164.43692461878,2467.896465396899
DSS 34,531615.0852000001,-4181.914286548869,-3185.539982873963,2462.3707634410525
DSS 34,531675.0852000001,-4169.084539499153,-3206.5820605019953,2456.8083871062004
DSS 34,531735.0852000001,-4156.170447762472,-3227.562754695473,2451.209442872626
DSS 34,531795.0852000001,-4143.172258552613,-3248.481663822052,2445.5740379206286
DSS 34,531855.0852000001,-4130.090220693242,-3269.338387432138,2439.902280128474
DSS 34,531915.0852000001,-4116.924584613134,-3290.1325262665487,2434.1942780703284
DSS 34,531975.0852000001,-4103.67560234138,-3310.8636822641583,2428.45014101418
DSS 34,532035.0852000001,-4090.3435275025604,-3331.5314585695223,2422.6699789197473
DSS 34,532095.0852000001,-4076.9286153118937,-3352.1354595404655,2416.8539024363745
DSS 34,532155.0852000001,-4063.431122570353,-3372.675290755664,2411.0020229009133
DSS 34,532215.0852000001,-4049.851307659743,-3393.1505590221914,2405.1144523355897
DSS 34,532275.0852000001,-4036.189430537779,-3413.560872383012,2399.191303445874
DSS 34,532335.0852000001,-4022.445752733025,-3433.90584012462,2393.232689618278
DSS 34,532395.0852000001,-4008.620537340016,-3454.1850727843166,2387.238724918249
DSS 34,532455.0852000001,-3994.7140490141364,-3474.398182157798,2381.2095240879426
DSS 34,532515.0852000001,-3980.7265539665723,-3494.5447813065603,2375.1452025440385
DSS 34,532575.0852000001,-3966.6583199592187,-3514.624484565294,2369.045876375531
DSS 34,532635.0852000001,-3952.5096162995496,-3534.636907549281,2362.9116623415052
DSS 34,532695.0852000001,-3938.28071383547,-3554.5816671617426,2356.742677868903
DSS 34,532755.0852000001,-3923.9718849501223,-3574.4583816011755,2350.539041050275
DSS 34,532815.0852000001,-3909.5834035566786,-3594.266670368664,2344.3008706415203
DSS 34,532875.0852000001,-3895.1155450930946,-3614.0061542751605,2338.0282860596117
DSS 34,532935.0852000001,-3880.5685865168343,-3633.6764554487454,2331.7214073803125
DSS 34,532995.0852000001,-3865.9428062995767,-3653.2771973418617,2325.380355335875
DSS 34,533055.0852000001,-3851.238484421874,-3672.8080047385197,2319.0052513127293
DSS 34,533115.0852000001,-3836.455902367824,-3692.2685037614524,2312.5962173491744
DSS 34,533175.0852000001,-3821.5953431195826,-3711.658321879396,2306.1533761329933
DSS 34,533235.0852000001,-3806.6570911520903,-3730.9770879140333,2299.676850999174
DSS 34,533295.0852000001,-3791.641432427533,-3750.2244320472273,2293.1667659275013
DSS 34,533355.0852000001,-3776.548654389888,-3769.3999858280613,2286.623245540198
DSS 34,533415.0852000001,-3761.379045959426,-3788.5033821799047,2280.046415099535
DSS 34,533475.0852000001,-3746.132897527176,-3807.5342554074255,2273.4364005054385
DSS 34,533535.0852000001,-3730.8105009493684,-3826.492241203604,2266.793328293076
DSS 34,533595.0852000001,-3715.4121495418494,-3845.3769766566975,2260.1173256304346
DSS 34,533655.0852000001,-3699.9381380744635,-3864.1881002571918,2253.408520315889
DSS 34,533715.0852000001,-3684.3887627654117,-3882.9252519047213,2246.667040775751
DSS 34,533775.0852000001,-3668.7643212755816,-3901.588072914961,2239.8930160618165
DSS 34,533835.0852000001,-3653.0651127028486,-3920.1762060264928,2233.086575848889
DSS 34,533895.0852000001,-3637.2914375763503,-3938.6892954076457,2226.2478504323017
DSS 34,533955.0852000001,-3621.4435978507604,-3957.126986663279,2219.3769707254332
DSS 34,534015.0852000001,-3605.5218969004027,-3975.48892684168,2212.474068257156
DSS 34,534075.0852000001,-3589.5266395136014,-3993.774764441149,2205.5392751693857
DSS 34,534135.0852000001,-3573.458131886741,-4011.9841494168413,2198.5727242145085
DSS 34,534195.0852000001,-3557.316681618432,-4030.116733187443,2191.5745487528484
DSS 34,534255.0852000001,-3541.1025977036234,-4048.172168641842,2184.544882750117
DSS 34,534315.0852000001,-3524.816190527684,-4066.150110145767,2177.4838607748457
DSS 34,534375.0852000001,-3508.4577718604633,-4084.0502135484185,2170.3916179958146
DSS 34,534435.0852000001,-3492.0276548503252,-4101.872136189039,2163.2682901794597
DSS 34,534495.0852000001,-3475.52615401815,-4119.615536903488,2156.1140136872773
DSS 34,534555.0852000001,-3458.953585251314,-4137.28007603076,2148.9289254732116
DSS 34,534615.0852000001,-3442.310265797644,-4154.865415419498,2141.7131630810354
DSS 34,534675.0852000001,-3425.5965142593445,-4172.3712184344595,2134.466864641715
DSS 34,534735.0852000001,-3408.8126505869227,-4189.797149962935,2127.190168870778
DSS 34,534795.0852000001,-3391.95899607296,-4207.142876421272,2119.8832150656126
DSS 34,534855.0852000001,-3375.0358733461194,-4224.408065761103,2112.546143102868
DSS 34,534915.0852000001,-3358.043606364864,-4241.5923874757955,2105.179093435734
DSS 34,534975.0852000001,-3340.982520411282,-4258.6955126067705,2097.782207091262
DSS 34,535035.0852000001,-3323.8529420848604,-4275.71711374979,2090.355625667664
DSS 34,535095.0852000001,-3306.6551992962295,-4292.656865061219,2082.899491331604
DSS 34,535155.0852000001,-3289.3896212608915,-4309.514442264278,2075.413946815477
DSS 34,535215.0852000001,-3272.056538492913,-4326.289522655237,2067.8991354146738
DSS 34,535275.0852000001,-3254.656282798602,-4342.9817851095995,2060.35520098484
DSS 34,535335.0852000001,-3237.1891872701526,-4359.590910088249,2052.782287939123
DSS 34,535395.0852000001,-3219.655586279272,-4376.116579643564,2045.180541245405
DSS 34,535455.0852000001,-3202.055815470776,-4392.5584774255085,2037.5501064235305
DSS 34,535515.0852000001,-3184.390211756168,-4408.916288687682,2029.8911295425182
DSS 34,535575.0852000001,-3166.659113307214,-4425.189700293324,2022.2037572177794
DSS 34,535635.0852000001,-3148.8628595493587,-4441.378400721411,2014.4881366082595
DSS 34,535695.0852000001,-3131.001791155395,-4457.482080072459,2006.7444154136979
DSS 34,535755.0852000001,-3113.0762500388328,-4473.50043007457,1998.972741871748
DSS 34,535815.0852000001,-3095.0865793473763,-4489.433144089297,1991.1732647551553
DSS 34,535875.0852000001,-3077.033123456363,-4505.279917117519,1983.3461333689063
DSS 34,535935.0852000001,-3058.916227962165,-4521.040445805281,1975.491497547373
DSS 34,535995.0852000001,-3040.736239675576,-4536.714428449596,1967.6095076514423
DSS 34,536055.0852000001,-3022.493506615171,-4552.301565004225,1959.700314565639
