Time (min),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z
125.094466,25609.87473889577,1,1472.634443114192,6909.692822889218,5606.854541520033,-1655.336943,7081.459971,6131.045275
126.094466,25609.87473889577,1,1444.905150387544,6905.780124348007,5618.876661757259,-2126.191647,7198.746041,6296.44371
127.094466,25609.87473889577,1,1417.1918294959778,6901.735228815012,5630.8918573562105,-2593.812933,7305.051127,6452.22579
128.094466,25609.87473889577,1,1389.495010954162,6897.558213721457,5642.8998983106185,-3057.815918,7401.141205,6598.975
129.094466,25609.87473889577,1,1361.8152249608595,6893.249159027728,5654.900554751177,-3517.900033,7487.727244,6737.241024
130.094466,25609.87473889577,1,1334.1530013887857,6888.808147221834,5666.893596949939,-3973.834956,7565.467172,6867.539369
131.094466,25609.87473889577,1,1306.5088697744518,6884.235263317834,5678.878795324719,-4425.448652,7634.968539,6990.351878
132.094466,25609.87473889577,1,1278.883359308043,6879.530594854213,5690.855920443485,-4872.61727,7696.791586,7106.127839
133.094466,25609.87473889577,1,1251.2769988232762,6874.69423189219,5702.824743028748,-5315.256657,7751.452479,7215.285474
134.094466,25609.87473889577,1,1223.6903167872829,6869.726267014014,5714.785033961958,-5753.315257,7799.426581,7318.213646
135.094466,25609.87473889577,1,1196.12384129049,6864.62679532118,5726.736564287883,-6186.768177,7841.151646,7415.273681
136.094466,25609.87473889577,1,1168.5781000365128,6859.39591443261,5738.679105218998,-6615.612252,7877.030882,7506.801208
137.094466,25609.87473889577,1,1141.0536203320507,6854.033724482786,5750.612428139858,-7039.861933,7907.435834,7593.107983
138.094466,25609.87473889577,1,1113.5509290767968,6848.540328119834,5762.536304611479,-7459.54588,7932.709079,7674.483644
139.094466,25609.87473889577,1,1086.0705527533464,6842.915830503555,5774.450506375712,-7874.704133,7953.166718,7751.197386
140.094466,25609.87473889577,1,1058.613017417122,6837.160339303418,5786.354805359608,-8285.385762,7969.100667,7823.499537
141.094466,25609.87473889577,1,1031.1788486863034,6831.273964696493,5798.248973679787,-8691.646928,7980.78076,7891.623028
142.094466,25609.87473889577,1,1003.7685717317636,6825.256819365342,5810.132783646799,-9093.549275,7988.45666,7955.784767
143.094466,25609.87473889577,1,976.3827112670168,6819.10901849587,5822.006007769487,-9491.158605,7992.359609,8016.186895
144.094466,25609.87473889577,1,949.0217915381736,6812.83067977511,5833.8684187593335,-9884.543776,7992.704013,8073.017962
145.094466,25609.87473889577,1,921.686336313905,6806.421923388976,5845.719789534818,-10273.7758,7989.68888,8126.45399
146.094466,25609.87473889577,1,894.3768688754171,6799.882872019959,5857.559893225765,-10658.92711,7983.499129,8176.659459
147.094466,25609.87473889577,1,867.0939120064336,6793.213650844781,5869.38850317768,-11040.07094,7974.306774,8223.788213
148.094466,25609.87473889577,1,839.837987983185,6786.414387532,5881.205392956095,-11417.28082,7962.272004,8267.984275
149.094466,25609.87473889577,1,812.6096185644165,6779.485212239561,5893.0103363509,-11790.63019,7947.54415,8309.382614
150.094466,25609.87473889577,1,785.4093249813959,6772.426257612307,5904.803107380674,-12160.19205,7930.262579,8348.109824
151.094466,25609.87473889577,1,758.2376279279358,6765.237658779443,5916.583480297011,-12526.03872,7910.55749,8384.284765
152.094466,25609.87473889577,1,731.0950475504285,6757.919553351945,5928.351229588842,-12888.2416,7888.55065,8418.019138
153.094466,25609.87473889577,1,703.9821034378849,6750.4720814199245,5940.106129986751,-13246.87102,7864.356056,8449.418012
