Time (sec),Link Budget (kbps),Line Of Sight (1/0),Line Of Sight (deg),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z,Slant Distance (km)
485835.0852,0.0,0,-15.24267313859814,3670.5501136920698,-6684.993726017071,4757.316351000016,-360502.3757,-119054.1301,-64587.64831,387372.5168735838
485895.0852,0.0,0,-15.407743738758663,3697.372180086688,-6678.474874381369,4745.687561532296,-360471.6287,-119044.8595,-64591.45298,387366.6282145498
485955.0852,0.0,0,-15.573027700121258,3724.1678216630826,-6671.8281770465255,4734.070228625876,-360440.8716,-119035.59,-64595.25765,387360.74480010086
486015.0852,0.0,0,-15.73852373744879,3750.936525473672,-6665.053761249927,4722.464574670759,-360410.1044,-119026.3215,-64599.06232,387354.86611993425
486075.0852,0.0,0,-15.904230559801185,3777.677779086544,-6658.151756673862,4710.87082183338,-360379.3272,-119017.054,-64602.86697,387348.9917830415
486135.0852,0.0,0,-16.070146864846063,3804.391070595262,-6651.122295443048,4699.289192052347,-360348.5398,-119007.7876,-64606.67162,387343.12115240475
486195.0852,0.0,0,-16.23627139846117,3831.075888628671,-6643.9655121220985,4687.719907034203,-360317.7423,-118998.5221,-64610.47625,387337.25377873523
486255.0852,0.0,0,-16.40260286326174,3857.731722360677,-6636.681543712945,4676.163188249171,-360286.9348,-118989.2577,-64614.28086,387331.38933223457
486315.0852,0.0,0,-16.569140000440424,3884.358061520034,-6629.27052965222,4664.619256926922,-360256.1172,-118979.9943,-64618.08545,387325.52720794675
486375.0852,0.0,0,-16.73588155689703,3910.9543964001095,-6621.73261180858,4653.088334052336,-360225.2894,-118970.7318,-64621.89002,387319.66680081456
486435.0852,0.0,0,-16.902826266053196,3937.520217868639,-6614.067934479999,4641.570640361273,-360194.4516,-118961.4703,-64625.69455,387313.8078421694
486495.0852,0.0,0,-17.06997287744915,3964.055017377476,-6606.276644390997,4630.066396336348,-360163.6038,-118952.2098,-64629.49906,387307.9498533816
486555.0852,0.0,0,-17.237320138240555,3990.558286972284,-6598.358890689851,4618.575822202727,-360132.7458,-118942.9503,-64633.30353,387302.09216056473
486615.0852,0.0,0,-17.40486681282367,4017.029519302428,-6590.314824945684,4607.099137923841,-360101.8778,-118933.6918,-64637.10796,387296.2344694073
486675.0852,0.0,0,-17.572611673625225,4043.4682076304352,-6582.1446011456455,4595.636563197281,-360070.9996,-118924.4342,-64640.91235,387290.37608047575
486735.0852,0.0,0,-17.740553496182038,4069.873845841861,-6573.848375691905,4584.188317450523,-360040.1114,-118915.1775,-64644.7167,387284.5166993621
486795.0852,0.0,0,-17.90869103966072,4096.245928454939,-6565.426307398677,4572.754619836743,-360009.2131,-118905.9218,-64648.52099,387278.65577500913
486855.0852,0.0,0,-18.077023102159423,4122.583950630256,-6556.878557489181,4561.335689230622,-359978.3048,-118896.667,-64652.32524,387272.79289350216
486915.0852,0.0,0,-18.24554846388561,4148.887408180417,-6548.205289592551,4549.931744224158,-359947.3863,-118887.4131,-64656.12943,387266.92738071835
486975.0852,0.0,0,-18.414265909489558,4175.1557975796895,-6539.406669740705,4538.543003122483,-359916.4578,-118878.1602,-64659.93356,387261.05897117854
487035.0852,0.0,0,-18.58317426021127,4201.38861597366,-6530.482866365168,4527.169683939677,-359885.5192,-118868.9081,-64663.73764,387255.1870321174
487095.0852,0.0,0,-18.752272291356302,4227.585361188838,-6521.434050293847,4515.812004394602,-359854.5705,-118859.657,-64667.54164,387249.3111336859
487155.0852,0.0,0,-18.921558841504865,4253.745531742286,-6512.26039474776,4504.470181906729,-359823.6118,-118850.4067,-64671.34559,387243.43083475827
487215.0852,0.0,0,-19.091032690599405,4279.868626851214,-6502.962075337721,4493.14443359198,-359792.6429,-118841.1574,-64675.14945,387237.54551571846
487275.0852,0.0,0,-19.260692690448508,4305.95414644256,-6493.539270060977,4481.8349762585685,-359761.664,-118831.9089,-64678.95325,387231.65482952725
487335.0852,0.0,0,-19.430537650960748,4332.001591162573,-6483.992159297803,4470.542026402853,-359730.6751,-118822.6613,-64682.75697,387225.75831925747
487395.0852,0.0,0,-19.60056639611309,4358.010462386324,-6474.320925808061,4459.265800205204,-359699.676,-118813.4146,-64686.56061,387219.8553145671
487455.0852,0.0,0,-19.770777777841204,4383.98026222742,-6464.525754727642,4448.006513525803,-359668.6669,-118804.1687,-64690.36416,387213.94549045677
487515.0852,0.0,0,-19.941170620936678,4409.910493547284,-6454.606833565018,4436.76438190061,-359637.6477,-118794.9237,-64694.16763,387208.0283015439
487575.0852,0.0,0,-20.11174377142518,4435.800659964838,-6444.56435219758,4425.539620537168,-359606.6185,-118785.6796,-64697.971,387202.1033562022
487635.0852,0.0,0,-20.282496103544965,4461.650265865967,-6434.398502868031,4414.332444310505,-359575.5792,-118776.4362,-64701.77429,387196.1700239763
487695.0852,0.0,0,-20.45342644437679,4487.458816412998,-6424.1094801807,4403.143067759014,-359544.5298,-118767.1937,-64705.57747,387190.2278756629
487755.0852,0.0,0,-20.62453365513037,4513.225817554188,-6413.697481097817,4391.971705080354,-359513.4703,-118757.9521,-64709.38056,387184.2764330721
487815.0852,0.0,0,-20.795816628494695,4538.950776033164,-6403.162704935738,4380.8185701273405,-359482.4008,-118748.7112,-64713.18355,387178.3152487687
487875.0852,0.0,0,-20.967274204453094,4564.633199398375,-6392.505353361142,4369.683876403862,-359451.3212,-118739.4712,-64716.98642,387172.34380169085
487935.0852,0.0,0,-21.1389052876425,4590.27259601252,-6381.725630387156,4358.567837060782,-359420.2316,-118730.2319,-64720.78919,387166.36165002844
487995.0852,0.0,0,-21.310708728480318,4615.868475061956,-6370.823742369463,4347.470664891868,-359389.1319,-118720.9935,-64724.59185,387160.3682747995
488055.0852,0.0,0,-21.482683436659403,4641.420346566092,-6359.7998980023385,4336.392572329713,-359358.0221,-118711.7558,-64728.39439,387154.36313512904
488115.0852,0.0,0,-21.654828276291695,4666.927721386777,-6348.654308314667,4325.33377144167,-359326.9022,-118702.519,-64732.19682,387148.3458099555
488175.0852,0.0,0,-21.827142168817083,4692.390111237651,-6337.387186665894,4314.294473925792,-359295.7723,-118693.2829,-64735.99912,387142.31585098326
488235.0852,0.0,0,-21.999624000855597,4717.80702869346,-6325.998748741966,4303.274891106797,-359264.6324,-118684.0476,-64739.8013,387136.2728084972
488295.0852,0.0,0,-22.172272682831686,4743.177987199553,-6314.489212551125,4292.275233931958,-359233.4823,-118674.813,-64743.60335,387130.21598332934
488355.0852,0.0,0,-22.34508711772594,4768.502501080942,-6302.858798419844,4281.295712967156,-359202.3223,-118665.5792,-64747.40526,387124.1452046593
488415.0852,0.0,0,-22.518066211527895,4793.780085551764,-6291.10772898854,4270.336538392796,-359171.1521,-118656.3462,-64751.20705,387118.0597140942
488475.0852,0.0,0,-22.691208899077026,4819.010256724527,-6279.236229207326,4259.397919999788,-359139.9719,-118647.1139,-64755.0087,387111.95918740076
488535.0852,0.0,0,-22.864514099177704,4844.192531619375,-6267.244526331711,4248.480067185541,-359108.7816,-118637.8823,-64758.8102,387105.843049329
488595.0852,0.0,0,-23.037980729685344,4869.3264281733145,-6255.132849918242,4237.583188949945,-359077.5813,-118628.6515,-64762.61157,387099.71094728657
488655.0852,0.0,0,-23.211607743865084,4894.411465249468,-6242.901431820112,4226.7074938913765,-359046.3709,-118619.4213,-64766.41279,387093.5622466755
488715.0852,0.0,0,-23.385394053642305,4919.4471626462655,-6230.550506182728,4215.853190202704,-359015.1505,-118610.1919,-64770.21385,387087.39661909756
488775.0852,0.0,0,-23.559338610795805,4944.433041106651,-6218.08030943922,4205.020485667302,-358983.92,-118600.9632,-64774.01477,387081.2134666425
488835.0852,0.0,0,-23.733440345682098,4969.36862232724,-6205.491080305918,4194.209587655072,-358952.6794,-118591.7353,-64777.81553,387075.0123366325
488895.0852,0.0,0,-23.907698236314253,4994.253428967491,-6192.783059777787,4183.420703118477,-358921.4288,-118582.508,-64781.61613,387068.792787157
488955.0852,0.0,0,-24.082111236179372,5019.086984658843,-6179.956491123803,4172.654038588575,-358890.1682,-118573.2813,-64785.41657,387062.5543406463
489015.0852,0.0,0,-24.25667827409225,5043.868814013778,-6167.011619882331,4161.909800171085,-358858.8975,-118564.0554,-64789.21685,387056.2964838957
489075.0852,0.0,0,-24.4313983245349,5068.598442635101,-6153.948693856328,4151.1881935423735,-358827.6167,-118554.8302,-64793.01696,387050.0187091416
489135.0852,0.0,0,-24.606270369130947,5093.275397124769,-6140.767963108732,4140.48942394562,-358796.3259,-118545.6056,-64796.81689,387043.72060295596
489195.0852,0.0,0,-24.7812933637489,5117.899205093119,-6127.46967995759,4129.813696186816,-358765.025,-118536.3817,-64800.61666,387037.4016276312
489255.0852,0.0,0,-24.956466297809687,5142.469395167869,-6114.054098971251,4119.161214630866,-358733.7141,-118527.1584,-64804.41625,387031.0613686271
489315.0852,0.0,0,-25.131788133600917,5166.985497003138,-6100.521476963486,4108.532183197674,-358702.3931,-118517.9358,-64808.21565,387024.69928358705
489375.0852,0.0,0,-25.307257871336986,5191.44704128846,-6086.872072988577,4097.92680535824,-358671.0621,-118508.7138,-64812.01488,387018.3149657997
489435.0852,0.0,0,-25.482874480838166,5215.8535597577575,-6073.106148336361,4087.345284130762,-358639.721,-118499.4925,-64815.81392,387011.90787185705
489495.0852,0.0,0,-25.658636969213013,5240.204585198309,-6059.223966527221,4076.7878220767534,-358608.3699,-118490.2718,-64819.61277,387005.47759222664
489555.0852,0.0,0,-25.834544328689457,5264.499651459693,-6045.225793307045,4066.254621297167,-358577.0087,-118481.0517,-64823.41143,386999.02355877426
489615.0852,0.0,0,-26.010595544568858,5288.738293462713,-6031.111896642138,4055.745883428517,-358545.6374,-118471.8323,-64827.20989,386992.5453250514
489675.0852,0.0,0,-26.186789652578497,5312.920047208298,-6016.882546714096,4045.261809639032,-358514.2562,-118462.6134,-64831.00816,386986.0425494405
489735.0852,0.0,0,-26.3631256365352,5337.044449786386,-6002.538015914627,4034.802600624792,-358482.8648,-118453.3951,-64834.80622,386979.5145024786
489795.0852,0.0,0,-26.53960250397366,5361.11103938479,-5988.078578840344,4024.368456605895,-358451.4635,-118444.1775,-64838.60409,386972.9610263431
489855.0852,0.0,0,-26.716219288156385,5385.119355297988,-5973.504512287525,4013.959577322638,-358420.0521,-118434.9604,-64842.40174,386966.3813974857
489915.0852,0.0,0,-26.892974995480785,5409.068937936108,-5958.816095246727,4003.576162031624,-358388.6306,-118425.7439,-64846.19919,386959.7751769028
489975.0852,0.0,0,-27.069868649758217,5432.959328833489,-5944.01360889758,3993.218409502053,-358357.1991,-118416.528,-64849.99642,386953.1419838758
490035.0852,0.0,0,-27.24689927446369,5456.790070657614,-5929.097336603315,3982.8865180118455,-358325.7575,-118407.3127,-64853.79344,386946.4812554498
490095.0852,0.0,0,-27.424065901401747,5480.5607072178245,-5914.067563905361,3972.580685343865,-358294.3059,-118398.098,-64857.59024,386939.79261360475
490155.0852,0.0,0,-27.60136759011261,5504.270783474056,-5898.92457851788,3962.301108782135,-358262.8443,-118388.8837,-64861.38682,386933.0755304133
490215.0852,0.0,0,-27.778803334703063,5527.919845545541,-5883.668670322258,3952.0479851080568,-358231.3726,-118379.6701,-64865.18318,386926.3295297723
490275.0852,0.0,0,-27.956372201244776,5551.50744071951,-5868.300131361555,3941.821510596648,-358199.8908,-118370.457,-64868.97931,386919.5540829464
490335.0852,0.0,0,-28.13407323647287,5575.033117459849,-5852.81925583492,3931.6218810127775,-358168.399,-118361.2444,-64872.77521,386912.7488156304
490395.0852,0.0,0,-28.311905474395797,5598.496425415743,-5837.226340091952,3921.4492916074328,-358136.8972,-118352.0324,-64876.57088,386905.91328909376
490455.0852,0.0,0,-28.489867975354514,5621.896915430303,-5821.52168262703,3911.3039371139625,-358105.3853,-118342.8209,-64880.36631,386899.04691117624
490515.0852,0.0,0,-28.667959796401473,5645.234139549157,-5805.705584073599,3901.186011744365,-358073.8634,-118333.6099,-64884.1615,386892.14930911915
490575.0852,0.0,0,-28.84617999496893,5668.507651029031,-5789.778347198418,3891.09570918556,-358042.3315,-118324.3994,-64887.95645,386885.2200166857
490635.0852,0.0,0,-29.024527628802282,5691.7170043462975,-5773.740276895756,3881.033222595691,-358010.7895,-118315.1894,-64891.75116,386878.2584741708
490695.0852,0.0,0,-29.203001748040315,5714.861755205471,-5757.591680181592,3870.998744600432,-357979.2374,-118305.98,-64895.54562,386871.2642437451
490755.0852,0.0,0,-29.38160145248508,5737.941460547858,-5741.332866187624,3860.992467289245,-357947.6754,-118296.771,-64899.33983,386864.23699065973
490815.0852,0.0,0,-29.560325790275627,5760.955678559812,-5724.964146155514,3851.0145822117943,-357916.1032,-118287.5625,-64903.13379,386857.1759979599
490875.0852,0.0,0,-29.739173843453745,5783.903968681352,-5708.485833430823,3841.065280374219,-357884.5211,-118278.3545,-64906.92749,386850.0810824513
490935.0852,0.0,0,-29.918144683258763,5806.785891614543,-5691.898243457039,3831.14475223549,-357852.9289,-118269.147,-64910.72094,386842.95159503724
490995.0852,0.0,0,-30.097237388283766,5829.60100933192,-5675.201693769541,3821.253187703763,-357821.3266,-118259.94,-64914.51412,386835.78706989967
491055.0852,0.0,0,-30.276451058229753,5852.348885084863,-5658.396503989513,3811.390776132748,-357789.7143,-118250.7334,-64918.30704,386828.5871120526
491115.0852,0.0,0,-30.455784764990412,5875.029083411964,-5641.482995817835,3801.557706318077,-357758.092,-118241.5273,-64922.09969,386821.35128776653
491175.0852,0.0,0,-30.63523761060036,5897.641170147359,-5624.461493028922,3791.7541664937,-357726.4597,-118232.3216,-64925.89207,386814.0791074934
491235.0852,0.0,0,-30.814808670294514,5920.184712429041,-5607.332321464517,3781.9803443282713,-357694.8173,-118223.1164,-64929.68418,386806.77004652587
491295.0852,0.0,0,-30.99449705128048,5942.659278707146,-5590.09580902747,3772.2364269215623,-357663.1648,-118213.9116,-64933.47601,386799.4236147976
491355.0852,0.0,0,-31.17430185445527,5965.064438752213,-5572.752285675443,3762.522600800882,-357631.5023,-118204.7072,-64937.26757,386792.03944955015
491415.0852,0.0,0,-31.354222165381177,5987.399763663425,-5555.302083414608,3752.839051917501,-357599.8298,-118195.5033,-64941.05884,386784.6171184657
491475.0852,0.0,0,-31.534257100725608,6009.664825876808,-5537.745536293287,3743.185965643093,-357568.1473,-118186.2998,-64944.84983,386777.1561369754
491535.0852,0.0,0,-31.71440576284313,6031.85919917343,-5520.082980395551,3733.563526766192,-357536.4547,-118177.0967,-64948.64054,386769.65595451766
491595.0852,0.0,0,-31.89466726174836,6053.982458687551,-5502.314753834795,3723.9719194886457,-357504.7521,-118167.894,-64952.43095,386762.11620566004
491655.0852,0.0,0,-32.075040692189965,6076.034180914758,-5484.44119674726,3714.4113274220967,-357473.0394,-118158.6918,-64956.22107,386754.5363721127
491715.0852,0.0,0,-32.25552519717312,6098.013943720071,-5466.462651285526,3704.881933584465,-357441.3167,-118149.4899,-64960.0109,386746.9160351071
491775.0852,0.0,0,-32.43611987535043,6119.921326346032,-5448.379461611959,3695.383920396444,-357409.5839,-118140.2884,-64963.80043,386739.25467419473
491835.0852,0.0,0,-32.616823851042156,6141.755909420741,-5430.191973892123,3685.917469678008,-357377.8412,-118131.0873,-64967.58966,386731.55202427774
491895.0852,0.0,0,-32.797636238006795,6163.517274965911,-5411.900536288156,3676.482762644935,-357346.0884,-118121.8866,-64971.37858,386723.8074432066
491955.0852,0.0,0,-32.97855615964949,6185.205006404842,-5393.505498952101,3667.079979905333,-357314.3255,-118112.6863,-64975.1672,386716.0204811061
492015.0852,0.0,0,-33.15958275764686,6206.818688570378,-5375.007214019239,3657.7093014562,-357282.5526,-118103.4863,-64978.95552,386708.1907519047
492075.0852,0.0,0,-33.340715144928005,6228.357907712991,-5356.406035601218,3648.37090667992,-357250.7697,-118094.2867,-64982.74352,386700.31783102057
492135.0852,0.0,0,-33.521952461404254,6249.822251508487,-5337.702319779466,3639.0649743409167,-357218.9767,-118085.0874,-64986.5312,386692.4011458763
492195.0852,0.0,0,-33.7032938322527,6271.211309066042,-5318.896424598249,3629.7916825821694,-357187.1738,-118075.8885,-64990.31857,386684.44046671817
492255.0852,0.0,0,-33.884738394824396,6292.524670936035,-5299.988710057844,3620.5512089218255,-357155.3607,-118066.6899,-64994.10562,386676.4350327254
492315.0852,0.0,0,-34.066285281048685,6313.761929117882,-5280.979538107655,3611.3437302497928,-357123.5377,-118057.4917,-64997.89235,386668.38470790716
492375.0852,0.0,0,-34.247933635469295,6334.922677067844,-5261.869272639275,3602.16942282436,-357091.7046,-118048.2938,-65001.67875,386660.2888269893
492435.0852,0.0,0,-34.42968259797556,6356.006509706822,-5242.658279479528,3593.028462268818,-357059.8614,-118039.0962,-65005.46482,386652.14694440895
492495.0852,0.0,0,-34.61153130323044,6377.013023428097,-5223.346926383464,3583.921023568104,-357028.0083,-118029.899,-65009.25056,386643.95883255644
492555.0852,0.0,0,-34.793478901997986,6397.94181610506,-5203.935583027316,3574.847281065445,-356996.1451,-118020.7021,-65013.03597,386635.7238303215
492615.0852,0.0,0,-34.975524553157854,6418.792487098919,-5184.424621001425,3565.8074084590253,-356964.2718,-118011.5054,-65016.82105,386627.44146537705
492675.0852,0.0,0,-35.157667382248654,6439.564637266356,-5164.81441380313,3556.801578798658,-356932.3886,-118002.3091,-65020.60578,386619.1115381884
492735.0852,0.0,0,-35.33990654630188,6460.257868967174,-5145.105336829611,3547.8299644824747,-356900.4953,-117993.1131,-65024.39018,386610.73339365405
492795.0852,0.0,0,-35.52224120820171,6480.871786071912,-5125.297767370711,3538.892737253624,-356868.5919,-117983.9173,-65028.17423,386602.30655837886
492855.0852,0.0,0,-35.70467049944133,6501.405993969382,-5105.392084601739,3529.9900681970003,-356836.6786,-117974.7219,-65031.95793,386593.8308389039
492915.0852,0.0,0,-35.88719359470132,6521.860099574375,-5085.388669576088,3521.1221277359064,-356804.7552,-117965.5267,-65035.74129,386585.3055516862
492975.0852,0.0,0,-36.06980963448158,6542.233711334971,-5065.287905218127,3512.289085628883,-356772.8217,-117956.3318,-65039.52429,386576.73028427624
493035.0852,0.0,0,-36.25251778214646,6562.526439240173,-5045.09017631575,3503.4911109663985,-356740.8783,-117947.1372,-65043.30694,386568.10478918505
493095.0852,0.0,0,-36.43531718855327,6582.737894827342,-5024.795869513037,3494.7283721676267,-356708.9248,-117937.9429,-65047.08923,386559.4284403232
493155.0852,0.0,0,-36.61820703975986,6602.8676911896255,-5004.405373302853,3486.0010369772235,-356676.9612,-117928.7487,-65050.87116,386550.70074379974
493215.0852,0.0,0,-36.80118646147931,6622.915442983376,-4983.919078019413,3477.3092724621147,-356644.9877,-117919.5549,-65054.65272,386541.92153885623
493275.0852,0.0,0,-36.984254636783064,6642.880766435515,-4963.337375830809,3468.6532450083,-356613.0041,-117910.3613,-65058.43393,386533.0901489743
493335.0852,0.0,0,-37.16741072667717,6662.763279350891,-4942.660660731499,3460.033120317664,-356581.0104,-117901.1679,-65062.21476,386524.20613605954
493395.0852,0.0,0,-37.35065388874573,6682.562601119585,-4921.889328534773,3451.449063404808,-356549.0068,-117891.9748,-65065.99523,386515.2692889769
493455.0852,0.0,0,-37.533983293599924,6702.278352724206,-4901.023776865169,3442.90123859389,-356516.9931,-117882.7819,-65069.77532,386506.27895606664
493515.0852,0.0,0,-37.717398106736596,6721.910156747141,-4880.064405150863,3434.389809515479,-356484.9693,-117873.5892,-65073.55503,386497.23470732145
493575.0852,0.0,0,-37.90089750150157,6741.457637377778,-4859.011614616023,3425.91493910342,-356452.9356,-117864.3967,-65077.33437,386488.1363033905
493635.0852,0.0,0,-38.08448062398931,6760.9204204197085,-4837.86580827313,3417.4767895917203,-356420.8918,-117855.2045,-65081.11332,386478.98315389745
493695.0852,0.0,0,-38.26814667338219,6780.2981332978525,-4816.627390915296,3409.075522511452,-356388.838,-117846.0124,-65084.8919,386469.77487070544
493755.0852,0.0,0,-38.45189478632452,6799.590405065716,-4795.296769108378,3400.711298687611,-356356.7741,-117836.8206,-65088.67008,386460.5109868038
493815.0852,0.0,0,-38.63572416325047,6818.796866412307,-4773.874351183399,3392.384278236113,-356324.7002,-117827.6289,-65092.44788,386451.19111596653
493875.0852,0.0,0,-38.819633959202335,6837.917149669331,-4752.360547228599,3384.094620560681,-356292.6163,-117818.4374,-65096.22528,386441.8148596258
493935.0852,0.0,0,-39.00362332839959,6856.950888818188,-4730.755769081612,3375.842484349804,-356260.5223,-117809.2462,-65100.0023,386432.3817333348
493995.0852,0.0,0,-39.18769147010331,6875.897719497003,-4709.060430321592,3367.628027573697,-356228.4183,-117800.0551,-65103.77891,386422.891344929
494055.0852,0.0,0,-39.37183755603318,6894.75727900757,-4687.274946261285,3359.4514074812823,-356196.3043,-117790.8641,-65107.55513,386413.3432766419
494115.0852,0.0,0,-39.556060725700256,6913.529206322319,-4665.399733939086,3351.3127805971744,-356164.1802,-117781.6734,-65111.33094,386403.73706920905
494175.0852,0.0,0,-39.740360197942366,6932.213142091214,-4643.435212111054,3343.212302718688,-356132.0462,-117772.4827,-65115.10635,386394.0724052266
494235.0852,0.0,0,-39.924735092833586,6950.8087286486425,-4621.381801242894,3335.150128912852,-356099.902,-117763.2923,-65118.88135,386384.34867059725
494295.0852,0.0,0,-40.109184619016695,6969.315610020249,-4599.239923501908,3327.126413513442,-356067.7479,-117754.102,-65122.65595,386374.56567318476
494355.0852,0.0,0,-40.293707926386595,6987.733431929762,-4577.010002748919,3319.141310118028,-356035.5837,-117744.9119,-65126.43013,386364.72283460334
494415.0852,0.0,0,-40.478304216791095,7006.061841805769,-4554.692464530149,3311.19497158503,-356003.4095,-117735.7218,-65130.2039,386354.8197768383
494475.0852,0.0,0,-40.66297261631595,7024.30048878844,-4532.287736069115,3303.287550030809,-355971.2252,-117726.532,-65133.97725,386344.8560779241
494535.0852,0.0,0,-40.84771233934517,7042.449023736355,-4509.796246258302,3295.4191968267023,-355939.0309,-117717.3422,-65137.75018,386334.83133087005
494595.0852,0.0,0,-41.0325225281126,7060.50709923302,-4487.218425651174,3287.5900625961995,-355906.8266,-117708.1526,-65141.52268,386324.7451805043
494655.0852,0.0,0,-41.21740236660094,7078.47436959363,-4464.55470645378,3279.800297212013,-355874.6123,-117698.9631,-65145.29477,386314.5971901385
494715.0852,0.0,0,-41.40235101884258,7096.350490871659,-4441.805522516528,3272.050049793219,-355842.3879,-117689.7737,-65149.06642,386304.38685065287
494775.0852,0.0,0,-41.587367657286066,7114.135120865438,-4418.971309325869,3264.339468702403,-355810.1535,-117680.5844,-65152.83765,386294.11385077395
494835.0852,0.0,0,-41.77245144501422,7131.827919124717,-4396.052503995963,3256.66870154282,-355777.909,-117671.3952,-65156.60844,386283.777685332
494895.0852,0.0,0,-41.957601555712536,7149.428546957173,-4373.049545260317,3249.037895155568,-355745.6546,-117662.2061,-65160.3788,386273.378137418
494955.0852,0.0,0,-42.14281714495883,7166.9366674349,-4349.962873463382,3241.4471956167804,-355713.39,-117653.0171,-65164.14873,386262.9145197148
495015.0852,0.0,0,-42.32809738634195,7184.351945400851,-4326.792930552118,3233.8967482348253,-355681.1155,-117643.8282,-65167.91821,386252.3867061629
495075.0852,0.0,0,-42.513441450695254,7201.674047475262,-4303.540160067548,3226.386697547526,-355648.8309,-117634.6393,-65171.68725,386241.7940780582
495135.0852,0.0,0,-42.69884847580142,7218.902642062027,-4280.205007136253,3218.9171873193964,-355616.5363,-117625.4506,-65175.45584,386231.1363841418
495195.0852,0.0,0,-42.88431765022942,7236.037399355051,-4256.787918461858,3211.488360538882,-355584.2317,-117616.2619,-65179.22399,386220.41316651506
495255.0852,0.0,0,-43.06984812954279,7253.077991344562,-4233.289342316481,3204.1003594156314,-355551.917,-117607.0732,-65182.99169,386209.62392961356
495315.0852,0.0,0,-43.255439047199324,7270.024091823363,-4209.709728532191,3196.753325377779,-355519.5923,-117597.8847,-65186.75893,386198.768425623
495375.0852,0.0,0,-43.44108959742851,7286.875376393182,-4186.0495284922345,3189.447399069194,-355487.2575,-117588.6961,-65190.52572,386187.84607675823
495435.0852,0.0,0,-43.62679889711529,7303.631522470721,-4162.309195122638,3182.182720346858,-355454.9127,-117579.5077,-65194.29206,386176.85666866216
495495.0852,0.0,0,-43.81256613881938,7320.292209293944,-4138.489182883375,3174.959428278139,-355422.5579,-117570.3192,-65198.05793,386165.79971447645
495555.0852,0.0,0,-43.99839044632966,7336.857117928186,-4114.589947759708,3167.777661138145,-355390.1931,-117561.1308,-65201.82334,386154.6748806665
495615.0852,0.0,0,-44.18427096476443,7353.325931272255,-4090.611947253458,3160.637556407072,-355357.8182,-117551.9425,-65205.58829,386143.48168044747
495675.0852,0.0,0,-44.37020687062811,7369.698334064511,-4066.5556403742494,3153.539250767576,-355325.4333,-117542.7541,-65209.35277,386132.2197555429
495735.0852,0.0,0,-44.55619727718847,7385.974012888892,-4042.421487630721,3146.482880102155,-355293.0383,-117533.5658,-65213.11678,386120.88868031104
495795.0852,0.0,0,-44.742241345916256,7402.15265618092,-4018.2099510217113,3139.468579490547,-355260.6334,-117524.3775,-65216.88031,386109.4882221748
495855.0852,0.0,0,-44.928338206511434,7418.233954233667,-3993.9214940274114,3132.4964832071464,-355228.2183,-117515.1892,-65220.64338,386098.01771481865
495915.0852,0.0,0,-45.11448699030482,7434.217599203674,-3969.556581600499,3125.566724718432,-355195.7933,-117506.001,-65224.40596,386086.4770772614
495975.0852,0.0,0,-45.30068685217077,7450.103285116849,-3945.115680157232,3118.6794366804115,-355163.3582,-117496.8127,-65228.16807,386074.86568074586
496035.0852,0.0,0,-45.4869369113351,7465.89070787433,-3920.599257568525,3111.834750936084,-355130.9131,-117487.6244,-65231.92969,386063.1832606496
496095.0852,0.0,0,-45.67323629218432,7481.579565258302,-3896.007783150984,3105.0327985129147,-355098.4579,-117478.4361,-65235.69083,386051.4293416475
496155.0852,0.0,0,-45.8595841222075,7497.16955693775,-3871.341727657973,3098.2737096203377,-355065.9927,-117469.2478,-65239.45149,386039.60363572807
496215.0852,0.0,0,-46.045979521184584,7512.660384474324,-3846.601563270439,3091.557613647221,-355033.5175,-117460.0595,-65243.21165,386027.70575866423
496275.0852,0.0,0,-46.232421617489834,7528.051751327885,-3821.7877635881073,3084.8846391594525,-355001.0322,-117450.8711,-65246.97133,386015.7352112115
496335.0852,0.0,0,-46.4189095134382,7543.343362862295,-3796.900803620263,3078.254913897438,-354968.5369,-117441.6827,-65250.73051,386003.6917350023
496395.0852,0.0,0,-46.605442318715994,7558.534926351027,-3771.941159776693,3071.6685647736663,-354936.0316,-117432.4943,-65254.48919,385991.57495313144
496455.0852,0.0,0,-46.79201913560205,7573.626150982762,-3746.909309858569,3065.1257178702767,-354903.5162,-117423.3059,-65258.24737,385979.3843960556
496515.0852,0.0,0,-46.978639096936014,7588.616747866972,-3721.8057330493,3058.6264984366494,-354870.9908,-117414.1173,-65262.00506,385967.1197261937
496575.0852,0.0,0,-47.16530125410344,7603.506430039431,-3696.630909905357,3052.1710308870074,-354838.4553,-117404.9288,-65265.76223,385954.78055961535
496635.0852,0.0,0,-47.352004732108895,7618.294912467731,-3671.38532234708,3045.75943879803,-354805.9098,-117395.7402,-65269.51891,385942.3665648497
496695.0852,0.0,0,-47.53874861776489,7632.981912056712,-3646.069453649443,3039.391844906494,-354773.3543,-117386.5515,-65273.27507,385929.8773660954
496755.0852,0.0,0,-47.725531981662144,7647.567147653899,-3620.683788432813,3033.0683711069205,-354740.7888,-117377.3628,-65277.03073,385917.31262718345
496815.0852,0.0,0,-47.91235391154148,7662.050340054886,-3595.228812653666,3026.78913844924,-354708.2132,-117368.174,-65280.78587,385904.6718533305
496875.0852,0.0,0,-48.09921348063153,7676.431212008665,-3569.705013595288,3020.55426713648,-354675.6275,-117358.9851,-65284.54049,385891.9546779832
