Time (sec),Link Budget (kbps),Antenna X,Antenna Y,Antenna Z,Satelite X,Satelite Y,Satelite Z,Slant Distance (km)
358335.0852,830.0871525548647,-1228.7098885751689,5822.19004196384,6778.030693680248,-351313.5203,-122794.5603,-53835.61657,377856.6622198637
358395.0852,830.0380276775018,-1252.0478522271965,5805.405679881104,6788.14893967673,-351344.8166,-122812.3433,-53847.11407,377867.84356754407
358455.0852,829.988854162318,-1275.3182164122868,5788.510185217669,6798.23787771619,-351376.1057,-122830.1204,-53858.60888,377879.0369798701
358515.0852,829.939629763221,-1298.520535667064,5771.503881403112,6808.29731466661,-351407.3877,-122847.8914,-53870.10101,377890.2429712803
358575.0852,829.8903523513304,-1321.6543658307287,5754.387093988229,6818.327057960707,-351438.6626,-122865.6563,-53881.59046,377901.46202972543
358635.0852,829.8410195080488,-1344.7192640535663,5737.160150638796,6828.326915599625,-351469.9304,-122883.4153,-53893.07722,377912.6947092984
358695.0852,829.7916292655043,-1367.7147888054235,5719.823381129301,6838.296696156605,-351501.1911,-122901.1683,-53904.56128,377923.9414616525
358755.0852,829.7421796368304,-1390.6404998841422,5702.377117336637,6848.236208780647,-351532.4447,-122918.9152,-53916.04266,377935.20274292654
358815.0852,829.6926687736238,-1413.4959584240555,5684.821693233704,6858.145263200189,-351563.6911,-122936.6561,-53927.52134,377946.47897790297
358875.0852,829.643093894209,-1436.280726904285,5667.157444883088,6868.023669726708,-351594.9305,-122954.3909,-53938.99732,377957.77080409083
358935.0852,829.5934525777429,-1458.9943691571857,5649.384710430584,6877.87123925838,-351626.1629,-122972.1198,-53950.47061,377969.0787770405
358995.0852,829.5437439872867,-1481.6364503766797,5631.50383009873,6887.687783283688,-351657.3881,-122989.8425,-53961.94119,377980.40309165785
359055.0852,829.4939647441245,-1504.2065371265749,5613.515146180292,6897.473113885038,-351688.6063,-123007.5593,-53973.40907,377991.744522044
359115.0852,829.4441134460565,-1526.7041973488704,5595.419003031715,6907.227043742354,-351719.8174,-123025.27,-53984.87425,378003.1033922166
359175.0852,829.3941879950602,-1549.1290003719996,5577.215747066548,6916.949386136652,-351751.0214,-123042.9746,-53996.33672,378014.48018487904
359235.0852,829.344185732879,-1571.4805169191563,5558.905726748748,6926.639954953651,-351782.2184,-123060.6732,-54007.79648,378025.8755105945
359295.0852,829.2941047091718,-1593.7583191163967,5540.489292586102,6936.298564687284,-351813.4084,-123078.3657,-54019.25353,378037.28981880686
359355.0852,829.2439432404423,-1615.9619805009038,5521.966797123456,6945.925030443285,-351844.5913,-123096.0521,-54030.70786,378048.7234982969
359415.0852,829.1936988189047,-1638.0910760291376,5503.3385949359845,6955.519167942718,-351875.7672,-123113.7324,-54042.15948,378060.1771259089
359475.0852,829.143369617337,-1660.145182084966,5484.605042622397,6965.080793525505,-351906.936,-123131.4067,-54053.60838,378071.651123543
359535.0852,829.0929528766384,-1682.1238764877771,5465.766498798117,6974.609724153943,-351938.0979,-123149.0749,-54065.05457,378083.14612574346
359595.0852,829.0424473379072,-1704.026738500544,5446.823324088431,6984.105777416196,-351969.2527,-123166.737,-54076.49803,378094.66242519807
359655.0852,828.9918509182589,-1725.8533488379458,5427.775881121521,6993.5687715298245,-352000.4004,-123184.393,-54087.93876,378106.2005026197
359715.0852,828.9411607183732,-1747.6032896742936,5408.624534521619,7002.998525345212,-352031.5412,-123202.0429,-54099.37677,378117.76102512196
359775.0852,828.890375074827,-1769.2761446515933,5389.369650901961,7012.394858349072,-352062.675,-123219.6867,-54110.81205,378129.3443781672
359835.0852,828.8394919139291,-1790.871498887504,5370.01159885779,7021.757590667885,-352093.8018,-123237.3244,-54122.2446,378140.95104095986
359895.0852,828.7885091651004,-1812.388938983276,5350.550748959295,7031.086543071351,-352124.9216,-123254.956,-54133.67442,378152.5814921831
359955.0852,828.7374247679787,-1833.8280530316656,5330.987473744517,7040.381536975818,-352156.0344,-123272.5815,-54145.1015,378164.23620837094
360015.0852,828.6862368073984,-1855.1884306248044,5311.322147712241,7049.642394447688,-352187.1402,-123290.2008,-54156.52584,378175.91563312744
360075.0852,828.6349426673363,-1876.469662862124,5291.555147314752,7058.868938206864,-352218.2391,-123307.814,-54167.94744,378187.6203701579
360135.0852,828.5835406961244,-1897.671342358079,5271.686850950732,7068.0609916300855,-352249.331,-123325.4211,-54179.3663,378199.35080332455
360195.0852,828.5320288394103,-1918.7930632500145,5251.717638957953,7077.218378754351,-352280.4159,-123343.0221,-54190.78242,378211.10740855767
360255.0852,828.4804047964137,-1939.83442120592,5231.647893606006,7086.340924280272,-352311.4939,-123360.6169,-54202.19579,378222.8907182253
360315.0852,828.4286667764802,-1960.7950134321688,5211.477999088987,7095.428453575431,-352342.5649,-123378.2056,-54213.60641,378234.7011484545
360375.0852,828.3768124715809,-1981.6744386812263,5191.208341518148,7104.480792677723,-352373.629,-123395.7881,-54225.01429,378246.53923367034
360435.0852,828.3248398624772,-2002.4722972593204,5170.839308914508,7113.497768298684,-352404.6862,-123413.3644,-54236.4194,378258.40544256876
360495.0852,828.272747147721,-2023.188191034152,5150.3712912013725,7122.479207826829,-352435.7364,-123430.9346,-54247.82177,378270.30019431416
360555.0852,828.2205319095506,-2043.8217234424212,5129.804680196963,7131.42493933092,-352466.7797,-123448.4987,-54259.22137,378282.22404898645
360615.0852,828.1681928073351,-2064.372499497485,5109.139869606852,7140.33479156328,-352497.816,-123466.0565,-54270.61822,378294.17732089304
360675.0852,828.1157267203545,-2084.8401257968985,5088.377255016438,7149.208593963069,-352528.8455,-123483.6082,-54282.0123,378306.1607310702
360735.0852,828.0631325792048,-2105.2242105299506,5067.517233883378,7158.046176659545,-352559.868,-123501.1537,-54293.40362,378318.1745322592
360795.0852,828.0104074126509,-2125.5243634851627,5046.560205529979,7166.847370475323,-352590.8837,-123518.6931,-54304.79217,378330.21941180126
360855.0852,827.9575503145147,-2145.7401960577395,5025.506571135567,7175.612006929595,-352621.8924,-123536.2262,-54316.17795,378342.2955854988
360915.0852,827.9045583142947,-2165.871321257076,5004.356733728744,7184.339918241393,-352652.8943,-123553.7531,-54327.56096,378354.40374096023
360975.0852,827.851429661884,-2185.9173537140678,4983.111098179768,7193.030937332756,-352683.8893,-123571.2739,-54338.9412,378366.54428718874
361035.0852,827.7981630641531,-2205.8779096885505,4961.770071192745,7201.684897831955,-352714.8773,-123588.7884,-54350.31866,378378.71752892795
361095.0852,827.744755157511,-2225.752607076634,4940.334061297848,7210.301634076671,-352745.8586,-123606.2967,-54361.69334,378390.924244305
361155.0852,827.6912051630129,-2245.5410654180164,4918.803478843508,7218.880981117168,-352776.8329,-123623.7988,-54373.06524,378403.1646209407
361215.0852,827.6375102793661,-2265.2429059032606,4897.178735988549,7227.422774719449,-352807.8004,-123641.2947,-54384.43436,378415.43930889707
361275.0852,827.583668932296,-2284.8577513810383,4875.460246694325,7235.926851368395,-352838.761,-123658.7844,-54395.80069,378427.7486779634
361335.0852,827.5296788827891,-2304.3852263654085,4853.648426716718,7244.393048270918,-352869.7148,-123676.2678,-54407.16423,378440.09325011243
361395.0852,827.4755379969828,-2323.8249570429102,4831.743693598287,7252.821203359044,-352900.6618,-123693.745,-54418.52499,378452.4735234832
361455.0852,827.4212447203639,-2343.176571279785,4809.7464666602045,7261.2111552930355,-352931.6019,-123711.216,-54429.88295,378464.88986395614
361515.0852,827.3667968196031,-2362.4396986290853,4787.657166994248,7269.562743464476,-352962.5352,-123728.6807,-54441.23812,378477.3427928335
361575.0852,827.3121927415742,-2381.613970337756,4765.47621745474,7277.875807999345,-352993.4616,-123746.1391,-54452.59049,378489.8326760646
361635.0852,827.2574298235863,-2400.6990193536944,4743.204042650469,7286.150189761071,-353024.3812,-123763.5914,-54463.94006,378502.360133603
361695.0852,827.2025065617214,-2419.69448033282,4720.841068936487,7294.385730353607,-353055.294,-123781.0373,-54475.28682,378514.92552056554
361755.0852,827.1474202882064,-2438.599989645995,4698.387724406063,7302.582272124417,-353086.2001,-123798.477,-54486.63079,378527.529458545
361815.0852,827.0921700352659,-2457.415185386028,4675.84443888241,7310.739658167526,-353117.0993,-123815.9104,-54497.97194,378540.17218039325
361875.0852,827.0367534410051,-2476.1397073746025,4653.211643910477,7318.857732326514,-353147.9917,-123833.3375,-54509.31029,378552.8542381438
361935.0852,826.981168581625,-2494.7731971691624,4630.489772748687,7326.936339197509,-353178.8773,-123850.7583,-54520.64582,378565.5760838206
361995.0852,826.9254133682908,-2513.3152980697764,4607.6792603606455,7334.975324132158,-353209.7561,-123868.1729,-54531.97854,378578.33820743003
362055.0852,826.8694856159914,-2531.76565512595,4584.780543406829,7342.974533240578,-353240.6282,-123885.5812,-54543.30845,378591.1411212403
362115.0852,826.8133839679869,-2550.1239151434834,4561.794060236155,7350.933813394339,-353271.4935,-123902.9831,-54554.63553,378603.9851481181
362175.0852,826.7571062016248,-2568.3897266911367,4538.720250877702,7358.853012229346,-353302.352,-123920.3788,-54565.95979,378616.8708093833
362235.0852,826.7006501463577,-2586.562740107426,4515.559557032208,7366.731978148784,-353333.2038,-123937.7682,-54577.28123,378629.7986146679
362295.0852,826.6440144526797,-2604.6426075072973,4492.312422063636,7374.570560326016,-353364.0488,-123955.1512,-54588.59984,378642.76888580783
362355.0852,826.5871966564331,-2622.628982788781,4468.979290990692,7382.368608707469,-353394.8871,-123972.5279,-54599.91563,378655.7822001253
362415.0852,826.5301952770443,-2640.521521639627,4445.560610478296,7390.125974015506,-353425.7186,-123989.8983,-54611.22858,378668.83890991355
362475.0852,826.4730080086221,-2658.3198815438723,4422.056828829056,7397.842507751278,-353456.5434,-124007.2624,-54622.5387,378681.9395567209
362535.0852,826.4156335214627,-2676.023721788465,4398.468395974612,7405.518062197591,-353487.3614,-124024.6201,-54633.84598,378695.0844586993
362595.0852,826.3580689747943,-2693.6327034696938,4374.795763467131,7413.152490421698,-353518.1728,-124041.9715,-54645.15042,378708.27428043226
362655.0852,826.3003134463037,-2711.1464894997293,4351.039384470595,7420.745646278134,-353548.9774,-124059.3165,-54656.45202,378721.5092471767
362715.0852,826.242364509979,-2728.5647446130747,4327.199713752138,7428.297384411508,-353579.7753,-124076.6552,-54667.75078,378734.78992895444
362775.0852,826.1842203045873,-2745.8871353729696,4303.2772076733445,7435.807560259287,-353610.5665,-124093.9876,-54679.04669,378748.1167666254
362835.0852,826.1258792627807,-2763.113330177787,4279.272324181509,7443.276030054565,-353641.351,-124111.3135,-54690.33975,378761.49013391027
362895.0852,826.0673388268808,-2780.242999267353,4255.185522800896,7450.702650828804,-353672.1289,-124128.6331,-54701.62996,378774.91063177894
362955.0852,826.0085981076896,-2797.2758147293293,4231.01726462386,7458.087280414599,-353702.9,-124145.9463,-54712.91731,378788.37847894506
363015.0852,825.9496542951562,-2814.2114505053955,4206.768012302135,7465.429777448362,-353733.6645,-124163.2532,-54724.20181,378801.8943347378
363075.0852,825.8905065107816,-2831.049582397552,4182.438230037906,7472.73000137305,-353764.4222,-124180.5537,-54735.48345,378815.458415846
363135.0852,825.8311518616011,-2847.789888074309,4158.028383574935,7479.987812440857,-353795.1734,-124197.8477,-54746.76222,378829.0714011381
363195.0852,825.771589419217,-2864.432047076865,4133.538940189653,7487.203071715879,-353825.9178,-124215.1354,-54758.03814,378842.73351918475
363255.0852,825.7118167203026,-2880.975740825224,4108.970368682205,7494.375641076781,-353856.6556,-124232.4167,-54769.31118,378856.44535084313
363315.0852,825.6518320791178,-2897.420652624304,4084.323139367508,7501.5053832194335,-353887.3868,-124249.6915,-54780.58136,378870.20729886275
363375.0852,825.5916338050787,-2913.766467670036,4059.597724066155,7508.592161659562,-353918.1113,-124266.96,-54791.84866,378884.0197673351
363435.0852,825.5312203785567,-2930.01287305531,4034.794596095515,7515.635840735329,-353948.8291,-124284.222,-54803.11309,378897.88312135846
363495.0852,825.4705890498457,-2946.1595577760318,4009.9142302605824,7522.636285609949,-353979.5404,-124301.4776,-54814.37464,378911.79800856044
363555.0852,825.4097388302957,-2962.2062127370486,3984.957102844915,7529.593362274269,-354010.245,-124318.7268,-54825.63331,378925.76467268035
363615.0852,825.3486676736193,-2978.1525307580773,3959.923691601512,7536.506937549328,-354040.943,-124335.9695,-54836.8891,378939.7836004273
363675.0852,825.2873736552463,-2993.9982065795743,3934.814475743669,7543.376879088914,-354071.6344,-124353.2058,-54848.142,378953.85525083257
363735.0852,825.2258549897851,-3009.742936868574,3909.6299359358272,7550.203055382086,-354102.3192,-124370.4357,-54859.39202,378967.98005123856
363795.0852,825.1641100667733,-3025.3864202245445,3884.3705542842895,7556.985335755714,-354132.9974,-124387.6591,-54870.63914,378982.1583890736
363855.0852,825.102137112754,-3040.9283571850806,3859.0368143281135,7563.723590376951,-354163.669,-124404.876,-54881.88337,378996.39068942715
363915.0852,825.0399342202373,-3056.368450231687,3833.629201029774,7570.417690255736,-354194.334,-124422.0865,-54893.12471,379010.67740843684
363975.0852,824.9774993936222,-3071.706403795461,3808.148200765896,7577.067507247264,-354224.9925,-124439.2905,-54904.36314,379025.01902275044
364035.0852,824.9148316845412,-3086.9419242627496,3782.59430131795,7583.6729140544285,-354255.6443,-124456.488,-54915.59867,379039.4157687043
364095.0852,824.8519285447787,-3102.0747199807743,3756.9679918629126,7590.233784230271,-354286.2896,-124473.679,-54926.8313,379053.8682504021
364155.0852,824.7887880919014,-3117.104501263197,3731.269762963921,7596.749992180388,-354316.9284,-124490.8636,-54938.06103,379068.376919301
364215.0852,824.7254097119974,-3132.030980395713,3705.5001065608,7603.221413165356,-354347.5605,-124508.0416,-54949.28784,379082.9419355919
364275.0852,824.6617901714319,-3146.8538716414946,3679.659515960772,7609.647923303095,-354378.1862,-124525.2132,-54960.51174,379097.56406176067
364335.0852,824.5979288545079,-3161.5728912467016,3653.748485828924,7616.029399571252,-354408.8053,-124542.3782,-54971.73273,379112.2434589071
364395.0852,824.5338239113612,-3176.1877574459027,3627.767512178767,7622.365719809559,-354439.4178,-124559.5367,-54982.9508,379126.9805720235
364455.0852,824.4694726927996,-3190.698190467468,3601.7170923627355,7628.656762722161,-354470.0239,-124576.6888,-54994.16594,379141.7760301648
364515.0852,824.4048747347496,-3205.103912538931,3575.5977250626697,7634.902407879954,-354500.6234,-124593.8342,-55005.37817,379156.62996027636
364575.0852,824.3400275172714,-3219.404647892288,3549.409910280288,7641.102535722868,-354531.2164,-124610.9732,-55016.58747,379171.5429622527
364635.0852,824.274929650717,-3233.6001227693228,3523.154149327532,7647.257027562187,-354561.8029,-124628.1056,-55027.79384,379186.5153763647
364695.0852,824.2095793111387,-3247.6900654267824,3496.830944817096,7653.365765582786,-354592.3829,-124645.2315,-55038.99728,379201.5476430326
364755.0852,824.143974982306,-3261.674206141625,3470.440800652724,7659.428632845411,-354622.9564,-124662.3508,-55050.19778,379216.640132164
364815.0852,824.0781148465453,-3275.5522772161653,3443.984222019581,7665.445513288906,-354653.5234,-124679.4636,-55061.39535,379231.7932832822
364875.0852,824.0119974082738,-3289.3240129832097,3417.461715374581,7671.416291732439,-354684.0839,-124696.5698,-55072.58997,379247.00746208784
364935.0852,823.9456208562626,-3302.9891498111297,3390.8737884367006,7677.340853877709,-354714.6379,-124713.6695,-55083.78166,379262.283107175
364995.0852,823.8789834599007,-3316.547426108909,3364.22095017727,7683.219086311125,-354745.1855,-124730.7625,-55094.97039,379277.62063888606
365055.0852,823.8120836776195,-3329.998582331186,3337.5037108101506,7689.050876505995,-354775.7266,-124747.849,-55106.15618,379293.0204343225
365115.0852,823.7449196315391,-3343.342360983163,3310.7225817820954,7694.836112824656,-354806.2613,-124764.9289,-55117.33902,379308.48294829036
365175.0852,823.6774901017828,-3356.5785066255744,3283.878075762873,7700.57468452063,-354836.7895,-124782.0022,-55128.51891,379324.0084843854
365235.0852,823.6097934873615,-3369.706765879569,3256.9707066354727,7706.266481740734,-354867.3112,-124799.0689,-55139.69583,379339.5974342124
365295.0852,823.5418273609142,-3382.726887431558,3230.000989486271,7711.9113955271905,-354897.8266,-124816.129,-55150.8698,379355.25037998095
365355.0852,823.4735909403956,-3395.638622038032,3202.969440595169,7717.509317819705,-354928.3355,-124833.1825,-55162.0408,379370.96752528084
365415.0852,823.4050826245331,-3408.4417225303064,3175.8765774257304,7723.060141457537,-354958.8379,-124850.2294,-55173.20884,379386.7492626315
365475.0852,823.3363000292387,-3421.1359438193144,3148.722918615189,7728.563760181564,-354989.334,-124867.2697,-55184.37391,379402.59616519674
365535.0852,823.2672425257723,-3433.7210429002257,3121.5089839646557,7734.020068636295,-355019.8236,-124884.3033,-55195.53601,379418.50840203266
365595.0852,823.197907591022,-3446.196778857137,3094.2352944290715,7739.428962371899,-355050.3069,-124901.3303,-55206.69514,379434.48657894786
365655.0852,823.1282946249625,-3458.562912867681,3066.902372107266,7744.7903378462015,-355080.7837,-124918.3506,-55217.85128,379450.5308589072
365715.0852,823.0584011050059,-3470.8192082075934,3039.510740231957,7750.104092426671,-355111.2542,-124935.3643,-55229.00445,379466.6418482377
365775.0852,822.988226299289,-3482.9654302552485,3012.060923159738,7755.370124392377,-355141.7182,-124952.3714,-55240.15463,379482.8197408182
365835.0852,822.9177681462826,-3495.001346496132,2984.5534463610584,7760.588332935937,-355172.1759,-124969.3717,-55251.30183,379499.06503732275
365895.0852,822.8470252271626,-3506.926726527344,2956.988836410081,7765.758618165465,-355202.6272,-124986.3654,-55262.44604,379515.37809056125
365955.0852,822.775995612234,-3518.74134206194,2929.36762097473,7770.880881106454,-355233.0722,-125003.3525,-55273.58726,379531.7593714573
366015.0852,822.7046784824607,-3530.4449669333485,2901.690328806504,7775.955023703688,-355263.5108,-125020.3328,-55284.72548,379548.2090950839
366075.0852,822.6330720326876,-3542.0373770996825,2873.957489730376,7780.9809488231185,-355293.943,-125037.3065,-55295.8607,379564.7277042257
366135.0852,822.5611742464831,-3553.518350648031,2846.16963463465,7785.958560253721,-355324.369,-125054.2734,-55306.99292,379581.31569074123
366195.0852,822.4889845392298,-3564.887667798706,2818.327295460821,7790.887762709332,-355354.7885,-125071.2337,-55318.12214,379597.973216457
366255.0852,822.4165005154059,-3576.1451109094737,2790.431005193304,7795.768461830495,-355385.2018,-125088.1872,-55329.24835,379614.7008613223
366315.0852,822.343721204147,-3587.290464479673,2762.481297849363,7800.60056418623,-355415.6087,-125105.1341,-55340.37155,379631.49887685996
366375.0852,822.2706450214381,-3598.32351515438,2734.4787084688,7805.383977275856,-355446.0093,-125122.0742,-55351.49174,379648.36765638145
366435.0852,822.1972703620327,-3609.244051728472,2706.423773103736,7810.118609530743,-355476.4036,-125139.0076,-55362.60891,379665.3075984171
366495.0852,822.1235963072356,-3620.051865150683,2678.3170288083456,7814.804370316068,-355506.7915,-125155.9342,-55373.72307,379682.31894328434
366555.0852,822.0496204720804,-3630.7467485276015,2650.159013628584,7819.441169932557,-355537.1732,-125172.8541,-55384.8342,379699.4022701783
366615.0852,821.9753418151016,-3641.3284971276194,2621.9502665919017,7824.028919618191,-355567.5486,-125189.7673,-55395.9423,379716.55784838635
366675.0852,821.900759039908,-3651.796908384886,2593.691327696839,7828.567531549921,-355597.9177,-125206.6737,-55407.04738,379733.7860063554
366735.0852,821.8258701798927,-3662.151781903139,2565.382737902823,7833.056918845331,-355628.2806,-125223.5734,-55418.14943,379751.08722766844
366795.0852,821.7506749169931,-3672.39291945957,2537.025039119725,7837.496995564311,-355658.6371,-125240.4662,-55429.24844,379768.46161535697
366855.0852,821.675170746789,-3682.520125008612,2508.618774197508,7841.887676710703,-355688.9874,-125257.3523,-55440.34441,379785.90977790183
366915.0852,821.5993564122697,-3692.53320468569,2480.164486915829,7846.228878233925,-355719.3315,-125274.2316,-55451.43734,379803.43203591177
366975.0852,821.5232307743886,-3702.4319668109424,2451.6627219736406,7850.52051703058,-355749.6693,-125291.1042,-55462.52723,379821.0286830235
367035.0852,821.4467923439811,-3712.216221892869,2423.1140249787777,7854.762510946046,-355780.0009,-125307.9699,-55473.61407,379838.70009410323
367095.0852,821.3700399982566,-3721.885782631994,2394.5189424374234,7858.9547787760575,-355810.3262,-125324.8288,-55484.69786,379856.4465596314
367155.0852,821.2929719664116,-3731.440463924409,2365.8780217437875,7863.097240268247,-355840.6453,-125341.6809,-55495.7786,379874.2685202389
367215.0852,821.2155868940519,-3740.880082865345,2337.1918111695336,7867.189816123689,-355870.9582,-125358.5262,-55506.85628,379892.1663206035
367275.0852,821.1378838214072,-3750.204458752665,2308.460859853308,7871.232427998413,-355901.2648,-125375.3647,-55517.93091,379910.14021443983
367335.0852,821.0598607618123,-3759.4134130903226,2279.6857177902248,7875.224998504911,-355931.5653,-125392.1963,-55529.00247,379928.1906933191
367395.0852,820.9815170347614,-3768.506769591783,2250.8669358213406,7879.167451213611,-355961.8595,-125409.0211,-55540.07096,379946.3179469733
367455.0852,820.9028505109454,-3777.484354183383,2222.0050656231324,7883.059710654342,-355992.1476,-125425.8391,-55551.13638,379964.5225006709
367515.0852,820.8238604164842,-3786.345995007703,2193.100659696841,7886.901702317789,-356022.4295,-125442.6502,-55562.19873,379982.80456637096
367575.0852,820.7445454401442,-3795.0915224268,2164.1542713580384,7890.693352656903,-356052.7052,-125459.4544,-55573.25801,380001.1644806895
367635.0852,820.6649041413812,-3803.720769025496,2135.1664547259397,7894.434589088314,-356082.9747,-125476.2518,-55584.31421,380019.6026105027
367695.0852,820.5849353783588,-3812.233569614573,2106.1377647128184,7898.125339993729,-356113.238,-125493.0423,-55595.36732,380038.1192538587
367755.0852,820.5046374580573,-3820.629761233925,2077.068757013388,7901.765534721294,-356143.4952,-125509.8259,-55606.41735,380056.71483677527
367815.0852,820.4240091109007,-3828.909183155691,2047.9599880941576,7905.35510358695,-356173.7463,-125526.6026,-55617.46429,380075.3896875584
367875.0852,820.3430493241054,-3837.07167688732,2018.812015182811,7908.893977875761,-356203.9912,-125543.3725,-55628.50814,380094.14407536184
367935.0852,820.2617567349884,-3845.117086174632,1989.6253962574365,7912.382089843247,-356234.23,-125560.1354,-55639.54889,380112.97835070296
367995.0852,820.1801303480327,-3853.0452570047614,1960.4006900359968,7915.819372716657,-356264.4626,-125576.8914,-55650.58654,380131.8927793592
368055.0852,820.0981685139416,-3860.856037609148,1931.1384559655305,7919.205760696264,-356294.6891,-125593.6405,-55661.6211,380150.8877789277
368115.0852,820.0158700212742,-3868.54927846642,1901.8392542114707,7922.541188956618,-356324.9095,-125610.3827,-55672.65254,380169.96366590436
368175.0852,819.9332337759756,-3876.1248323052655,1872.5036456469225,7925.825593647786,-356355.1238,-125627.1179,-55683.68088,380189.1207298973
368235.0852,819.8502584251153,-3883.582554107253,1843.1321918419223,7929.058911896582,-356385.332,-125643.8462,-55694.70611,380208.3593208577
368295.0852,819.7669427694093,-3890.9223011095896,1813.7254550527168,7932.241081807758,-356415.5341,-125660.5676,-55705.72822,380227.67975346255
368355.0852,819.6832857557695,-3898.143932807892,1784.2839982108983,7935.372042465204,-356445.7301,-125677.282,-55716.74721,380247.0823088062
368415.0852,819.5992861954353,-3905.2473109588313,1754.8083849127777,7938.451733933101,-356475.92,-125693.9894,-55727.76308,380266.5672997779
368475.0852,819.5149423646184,-3912.232299582807,1725.2991794084946,7941.480097257075,-356506.1039,-125710.6899,-55738.77583,380286.1351637469
368535.0852,819.4302536440125,-3919.098764966544,1695.7569465912454,7944.457074465321,-356536.2817,-125727.3834,-55749.78545,380305.78608218854
368595.0852,819.3452188791539,-3925.846575665648,1666.1822519864638,7947.38260856972,-356566.4534,-125744.0699,-55760.79193,380325.52036105125
368655.0852,819.2598365107442,-3932.4756025071306,1636.5756617409995,7950.256643566924,-356596.6191,-125760.7494,-55771.79528,380345.33840058686
368715.0852,819.174105802074,-3938.985718591868,1606.9377426123035,7953.079124439428,-356626.7787,-125777.4219,-55782.79549,380365.2404104804
368775.0852,819.0880252194517,-3945.376799297054,1577.26906195748,7955.849997156629,-356656.9323,-125794.0874,-55793.79256,380385.22678575426
368835.0852,819.0015936450684,-3951.6487222785568,1547.5701877225722,7958.569208675854,-356687.0799,-125810.7459,-55804.78648,380405.29782524577
368895.0852,818.9148103623377,-3957.801367473279,1517.8416884315943,7961.236706943376,-356717.2214,-125827.3974,-55815.77725,380425.45373494475
368955.0852,818.8276740094201,-3963.8346171014505,1488.0841331756703,7963.8524408954145,-356747.3569,-125844.0418,-55826.76487,380445.69487102306
369015.0852,818.740182952962,-3969.748355668887,1458.2980916021418,7966.416360459109,-356777.4865,-125860.6792,-55837.74933,380466.0216531221
369075.0852,818.6523368959669,-3975.542469969199,1428.4841339036625,7968.928416553479,-356807.61,-125877.3096,-55848.73064,380486.4341907526
369135.0852,818.5641345189405,-3981.216849085948,1398.6428308073073,7971.388561090364,-356837.7275,-125893.9329,-55859.70878,380506.9328313082
369195.0852,818.4755747524022,-3986.771384394798,1368.774753563548,7973.796746975349,-356867.839,-125910.5491,-55870.68375,380527.51786444866
369255.0852,818.3866561373437,-3992.205969565564,1338.880473935469,7976.152928108653,-356897.9446,-125927.1582,-55881.65555,380548.18967073667
369315.0852,818.2973778782609,-3997.5205005642615,1308.9605641877176,7978.457059386023,-356928.0442,-125943.7603,-55892.62418,380568.9484768629
369375.0852,818.2077390849668,-4002.714875655098,1279.0155970755795,7980.709096699592,-356958.1378,-125960.3553,-55903.58963,380589.794531841
369435.0852,818.1177383269521,-4007.7889954024217,1249.0461458340114,7982.908996938727,-356988.2255,-125976.9432,-55914.5519,380610.7282106987
369495.0852,818.0273749806806,-4012.74276267262,1219.0527841666687,7985.056717990852,-357018.3072,-125993.524,-55925.51099,380631.7497011269
369555.0852,817.9366476492094,-4017.576082635977,1189.036086234947,7987.152218742252,-357048.383,-126010.0977,-55936.46688,380652.8593710741
369615.0852,817.8455557134986,-4022.288862768507,1158.9966266468934,7989.195459078866,-357078.4528,-126026.6643,-55947.41959,380674.05740785046
369675.0852,817.7540973973723,-4026.881012853701,1128.934980446354,7991.186399887052,-357108.5168,-126043.2238,-55958.3691,380695.34426840476
369735.0852,817.6622730557184,-4031.3524449842657,1098.8517231018673,7993.125003054329,-357138.5747,-126059.7761,-55969.31541,380716.71991403366
369795.0852,817.5700803752964,-4035.7030735638086,1068.747430495673,7995.01123147012,-357168.6268,-126076.3213,-55980.25852,380738.1849274339
369855.0852,817.4775189404579,-4039.932815308471,1038.622678912687,7996.8450490264495,-357198.673,-126092.8593,-55991.19842,380759.7394499412
369915.0852,817.3845877960741,-4044.041589248524,1008.4780450294712,7998.626420618644,-357228.7133,-126109.3901,-56002.13511,380781.3837488218
369975.0852,817.2912858534119,-4048.02931672992,978.3141059032184,8000.355312145999,-357258.7477,-126125.9138,-56013.06859,380803.1181228134
370035.0852,817.1976121840913,-4051.895921415804,948.1314389606056,8002.031690512435,-357288.7762,-126142.4304,-56023.99885,380824.9428336649
370095.0852,817.1035661486544,-4055.641329287957,917.9306219868892,8003.655523627126,-357318.7988,-126158.9397,-56034.92589,380846.8580761536
370155.0852,817.0091461465004,-4059.265468648232,887.7122331147482,8005.226780405119,-357348.8156,-126175.4419,-56045.84971,380868.8642693812
370215.0852,816.9143519628167,-4062.768270119917,857.4768508132368,8006.745430767926,-357378.8265,-126191.9368,-56056.7703,380890.961509855
370275.0852,816.8191820241741,-4066.1496666490616,827.2250538767148,8008.211445644103,-357408.8316,-126208.4246,-56067.68765,380913.15021110896
370335.0852,816.7236361206692,-4069.409593505769,796.9574214137913,8009.6247969698015,-357438.8308,-126224.9051,-56078.60177,380935.43046915566
370395.0852,816.6277128418237,-4072.547988285428,766.6745328361399,8010.985457689312,-357468.8242,-126241.3784,-56089.51265,380957.80266028206
370455.0852,816.5314117184816,-4075.5647909099102,736.376967847556,8012.293401755575,-357498.8117,-126257.8445,-56100.42029,380980.2669416218
