Time (min),Available Satellite,Link Budget (kbps),Satellite X,Satellite Y,Satellite Z
6314.788658,WPSA,99.27103495858402,-361643.3535,-128487.2262,-57593.48034
6315.788658,WPSA,99.25557465665462,-361672.603,-128502.5719,-57603.88595
6316.788658,WPSA,99.24006644008671,-361701.8479,-128517.9087,-57614.28762
6317.788658,WPSA,99.22451022378526,-361731.0883,-128533.2368,-57624.68535
6318.788658,WPSA,99.20890608809047,-361760.3241,-128548.556,-57635.07913
6319.788658,WPSA,99.19325398512304,-361789.5554,-128563.8663,-57645.46895
6320.788658,WPSA,99.17755389737357,-361818.7822,-128579.1678,-57655.85482
6321.788658,WPSA,99.16180587674148,-361848.0044,-128594.4605,-57666.23671
6322.788658,WPSA,99.14600991025068,-361877.2221,-128609.7442,-57676.61464
6323.788658,WPSA,99.13016598759269,-361906.4353,-128625.019,-57686.98858
6324.788658,WPSA,99.11427409708854,-361935.644,-128640.285,-57697.35853
6325.788658,WPSA,99.09833427893018,-361964.8482,-128655.542,-57707.72449
6326.788658,WPSA,99.08234654163032,-361994.0479,-128670.79,-57718.08645
6327.788658,WPSA,99.06631082951895,-362023.2432,-128686.0291,-57728.44441
6328.788658,WPSA,99.05022720216326,-362052.434,-128701.2593,-57738.79835
6329.788658,WPSA,99.03409565693262,-362081.6204,-128716.4804,-57749.14827
6330.788658,WPSA,99.01791618955215,-362110.8024,-128731.6925,-57759.49417
6331.788658,WPSA,99.00168886233914,-362139.9799,-128746.8956,-57769.83604
6332.788658,WPSA,98.98541364441705,-362169.153,-128762.0897,-57780.17386
6333.788658,WPSA,98.96909056797953,-362198.3217,-128777.2747,-57790.50764
6334.788658,WPSA,98.95271963455352,-362227.486,-128792.4507,-57800.83737
6335.788658,WPSA,98.93630085058989,-362256.646,-128807.6175,-57811.16303
6336.788658,WPSA,98.91983424912881,-362285.8016,-128822.7753,-57821.48463
6337.788658,WPSA,98.90331986897121,-362314.9528,-128837.924,-57831.80216
6338.788658,WPSA,98.88675770254642,-362344.0997,-128853.0635,-57842.11561
6339.788658,WPSA,98.8701478050776,-362373.2422,-128868.1939,-57852.42497
6340.788658,WPSA,98.85349017056473,-362402.3804,-128883.3151,-57862.73024
6341.788658,WPSA,98.83678480912724,-362431.5143,-128898.4272,-57873.03141
6342.788658,WPSA,98.82003178237139,-362460.6439,-128913.53,-57883.32847
6343.788658,WPSA,98.80323108522491,-362489.7692,-128928.6237,-57893.62142
6344.788658,WPSA,98.78638273506823,-362518.8903,-128943.7081,-57903.91024
6345.788658,WPSA,98.76948684013556,-362548.007,-128958.7833,-57914.19494
6346.788658,WPSA,98.75254333925258,-362577.1195,-128973.8493,-57924.4755
6347.788658,WPSA,98.73555234660992,-362606.2277,-128988.9059,-57934.75192
6348.788658,WPSA,98.71851376832596,-362635.3318,-129003.9533,-57945.0242
6349.788658,WPSA,98.70142780178315,-362664.4315,-129018.9914,-57955.29231
6350.788658,WPSA,98.68429435734056,-362693.5271,-129034.0201,-57965.55626
6351.788658,WPSA,98.66711348803214,-362722.6185,-129049.0396,-57975.81604
6352.788658,WPSA,98.649885330611,-362751.7056,-129064.0496,-57986.07165
6353.788658,WPSA,98.63260979911088,-362780.7886,-129079.0503,-57996.32307
6354.788658,WPSA,98.61528700017422,-362809.8674,-129094.0416,-58006.57029
6355.788658,WPSA,98.59791692842487,-362838.9421,-129109.0235,-58016.81332
6356.788658,WPSA,98.58049967706121,-362868.0126,-129123.996,-58027.05214
6357.788658,WPSA,98.56303530797089,-362897.0789,-129138.959,-58037.28675
6358.788658,WPSA,98.54552375800846,-362926.1412,-129153.9126,-58047.51713
6359.788658,WPSA,98.52796516865465,-362955.1993,-129168.8568,-58057.74329
6360.788658,WPSA,98.51035957638432,-362984.2533,-129183.7914,-58067.96521
6361.788658,WPSA,98.4927069681427,-363013.3033,-129198.7165,-58078.18288
6362.788658,WPSA,98.47500748887528,-363042.3491,-129213.6321,-58088.39631
6363.788658,WPSA,98.45726109896914,-363071.3909,-129228.5382,-58098.60547
6364.788658,WPSA,98.43946791499886,-363100.4286,-129243.4347,-58108.81037
6365.788658,WPSA,98.4216279452858,-363129.4623,-129258.3216,-58119.011
6366.788658,WPSA,98.40374129385678,-363158.4919,-129273.1989,-58129.20735
6367.788658,WPSA,98.3858079084752,-363187.5176,-129288.0667,-58139.3994
6368.788658,WPSA,98.36782797414227,-363216.5392,-129302.9248,-58149.58716
6369.788658,WPSA,98.34980150475214,-363245.5568,-129317.7732,-58159.77061
6370.788658,WPSA,98.33172854346968,-363274.5704,-129332.612,-58169.94976
6371.788658,WPSA,98.3136091711812,-363303.58,-129347.4411,-58180.12458
6372.788658,WPSA,98.29544340360879,-363332.5857,-129362.2605,-58190.29507
6373.788658,WPSA,98.27723135200141,-363361.5874,-129377.0702,-58200.46123
6374.788658,WPSA,98.25897303528544,-363390.5852,-129391.8702,-58210.62305
6375.788658,WPSA,98.2406685852294,-363419.579,-129406.6604,-58220.78051
6376.788658,WPSA,98.22231797421131,-363448.569,-129421.4408,-58230.93362
6377.788658,WPSA,98.20392136776114,-363477.555,-129436.2114,-58241.08235
6378.788658,WPSA,98.18547877035526,-363506.5371,-129450.9723,-58251.22672
6379.788658,WPSA,98.16699024143566,-363535.5154,-129465.7233,-58261.3667
6380.788658,WPSA,98.14845594813579,-363564.4897,-129480.4644,-58271.50228
6381.788658,WPSA,98.12987580513412,-363593.4603,-129495.1957,-58281.63347
6382.788658,WPSA,98.11125004621239,-363622.4269,-129509.9171,-58291.76025
6383.788658,WPSA,98.09257860571394,-363651.3898,-129524.6286,-58301.88262
6384.788658,WPSA,98.07386165611142,-363680.3488,-129539.3302,-58312.00056
6385.788658,WPSA,98.05509924456939,-363709.304,-129554.0218,-58322.11407
6386.788658,WPSA,98.03629143442065,-363738.2554,-129568.7035,-58332.22314
6387.788658,WPSA,98.01743832297349,-363767.203,-129583.3752,-58342.32776
6388.788658,WPSA,97.99853999222123,-363796.1468,-129598.0369,-58352.42792
6389.788658,WPSA,97.97959647744914,-363825.0869,-129612.6886,-58362.52362
6390.788658,WPSA,97.96060790986706,-363854.0232,-129627.3303,-58372.61485
6391.788658,WPSA,97.94157436149395,-363882.9558,-129641.9618,-58382.70159
6392.788658,WPSA,97.922495868779,-363911.8847,-129656.5834,-58392.78384
6393.788658,WPSA,97.9033726144799,-363940.8098,-129671.1948,-58402.8616
6394.788658,WPSA,97.8842045787567,-363969.7313,-129685.7961,-58412.93484
6395.788658,WPSA,97.8649919598121,-363998.649,-129700.3872,-58423.00357
6396.788658,WPSA,97.84573472200441,-364027.5631,-129714.9683,-58433.06778
6397.788658,WPSA,97.82643305406762,-364056.4735,-129729.5391,-58443.12745
6398.788658,WPSA,97.80708698495589,-364085.3803,-129744.0997,-58453.18258
6399.788658,WPSA,97.78769665649801,-364114.2834,-129758.6501,-58463.23315
6400.788658,WPSA,97.76826211533475,-364143.1829,-129773.1903,-58473.27917
6401.788658,WPSA,97.74878345862123,-364172.0788,-129787.7203,-58483.32062
6402.788658,WPSA,97.72926081632677,-364200.9711,-129802.2399,-58493.35749
6403.788658,WPSA,97.70969425341364,-364229.8598,-129816.7493,-58503.38978
6404.788658,WPSA,97.6900839028182,-364258.7449,-129831.2483,-58513.41747
6405.788658,WPSA,97.67042984794242,-364287.6264,-129845.737,-58523.44056
6406.788658,WPSA,97.65073216078736,-364316.5044,-129860.2153,-58533.45903
6407.788658,WPSA,97.63099092607635,-364345.3789,-129874.6833,-58543.47289
6408.788658,WPSA,97.61120632851515,-364374.2498,-129889.1408,-58553.48211
6409.788658,WPSA,97.59137839279504,-364403.1172,-129903.588,-58563.48669
6410.788658,WPSA,97.57150722680841,-364431.9812,-129918.0246,-58573.48662
6411.788658,WPSA,97.55159299834412,-364460.8416,-129932.4508,-58583.48189
6412.788658,WPSA,97.53163572111585,-364489.6986,-129946.8666,-58593.4725
6413.788658,WPSA,97.51163558406928,-364518.5521,-129961.2718,-58603.45843
6414.788658,WPSA,97.49159268096425,-364547.4021,-129975.6665,-58613.43967
6415.788658,WPSA,97.47150709238657,-364576.2487,-129990.0506,-58623.41621
6416.788658,WPSA,97.4513789133552,-364605.0919,-130004.4242,-58633.38805
6417.788658,WPSA,97.4312082893386,-364633.9317,-130018.7871,-58643.35518
6418.788658,WPSA,97.41099530292225,-364662.7681,-130033.1395,-58653.31758
6419.788658,WPSA,97.3907401007271,-364691.6011,-130047.4812,-58663.27525
6420.788658,WPSA,97.37044275230059,-364720.4308,-130061.8122,-58673.22818
6421.788658,WPSA,97.35010345258907,-364749.257,-130076.1326,-58683.17635
6422.788658,WPSA,97.32972221153202,-364778.08,-130090.4422,-58693.11976
6423.788658,WPSA,97.30929922520782,-364806.8996,-130104.7411,-58703.0584
6424.788658,WPSA,97.2888345672266,-364835.7159,-130119.0293,-58712.99226
6425.788658,WPSA,97.26832842219562,-364864.5288,-130133.3067,-58722.92132
6426.788658,WPSA,97.24778083364463,-364893.3385,-130147.5732,-58732.84559
6427.788658,WPSA,97.22719189417835,-364922.145,-130161.829,-58742.76504
6428.788658,WPSA,97.2065618521822,-364950.9481,-130176.0739,-58752.67967
6429.788658,WPSA,97.18589072368302,-364979.748,-130190.308,-58762.58947
6430.788658,WPSA,97.16517866606068,-365008.5447,-130204.5311,-58772.49444
6431.788658,WPSA,97.14442582226424,-365037.3381,-130218.7434,-58782.39455
6432.788658,WPSA,97.12363225959015,-365066.1284,-130232.9447,-58792.28979
6433.788658,WPSA,97.10279819805822,-365094.9154,-130247.135,-58802.18017
6434.788658,WPSA,97.08192370592509,-365123.6992,-130261.3144,-58812.06567
6435.788658,WPSA,97.0610089006123,-365152.4799,-130275.4827,-58821.94627
6436.788658,WPSA,97.0400538970229,-365181.2575,-130289.64,-58831.82197
6437.788658,WPSA,97.01905887338684,-365210.0319,-130303.7863,-58841.69277
6438.788658,WPSA,96.99802398190762,-365238.8031,-130317.9215,-58851.55863
6439.788658,WPSA,96.97694927802672,-365267.5713,-130332.0455,-58861.41957
6440.788658,WPSA,96.95583495954068,-365296.3363,-130346.1585,-58871.27556
6441.788658,WPSA,96.9346811014997,-365325.0983,-130360.2603,-58881.1266
6442.788658,WPSA,96.91348788755408,-365353.8572,-130374.3509,-58890.97268
6443.788658,WPSA,96.89225545682012,-365382.613,-130388.4303,-58900.81378
6444.788658,WPSA,96.87098391822829,-365411.3658,-130402.4984,-58910.64989
6445.788658,WPSA,96.84967337912005,-365440.1156,-130416.5554,-58920.48101
6446.788658,WPSA,96.82832407546617,-365468.8623,-130430.601,-58930.30712
6447.788658,WPSA,96.80693608698529,-365497.606,-130444.6353,-58940.12821
6448.788658,WPSA,96.78550950947646,-365526.3468,-130458.6583,-58949.94428
6449.788658,WPSA,96.76404453452302,-365555.0846,-130472.67,-58959.7553
6450.788658,WPSA,96.74254133687687,-365583.8194,-130486.6702,-58969.56128
6451.788658,WPSA,96.7209999856817,-365612.5513,-130500.6591,-58979.36219
6452.788658,WPSA,96.69942070357409,-365641.2802,-130514.6365,-58989.15804
6453.788658,WPSA,96.67780353131062,-365670.0063,-130528.6025,-58998.9488
6454.788658,WPSA,96.6561487250947,-365698.7294,-130542.557,-59008.73446
6455.788658,WPSA,96.63445638692059,-365727.4496,-130556.5,-59018.51502
6456.788658,WPSA,96.61272663725414,-365756.167,-130570.4314,-59028.29046
6457.788658,WPSA,96.59095965693832,-365784.8815,-130584.3513,-59038.06077
6458.788658,WPSA,96.56915556647827,-365813.5932,-130598.2596,-59047.82595
6459.788658,WPSA,96.54731458178208,-365842.302,-130612.1562,-59057.58597
6460.788658,WPSA,96.52543679331342,-365871.008,-130626.0412,-59067.34083
6461.788658,WPSA,96.50352235511185,-365899.7112,-130639.9146,-59077.09052
6462.788658,WPSA,96.48157139192074,-365928.4117,-130653.7763,-59086.83503
6463.788658,WPSA,96.45958416885357,-365957.1093,-130667.6262,-59096.57433
6464.788658,WPSA,96.43756073297844,-365985.8042,-130681.4644,-59106.30843
6465.788658,WPSA,96.4155012582952,-366014.4964,-130695.2908,-59116.03731
6466.788658,WPSA,96.39340596548617,-366043.1858,-130709.1053,-59125.76095
6467.788658,WPSA,96.37127493512031,-366071.8725,-130722.9081,-59135.47935
6468.788658,WPSA,96.34910831266451,-366100.5566,-130736.699,-59145.1925
6469.788658,WPSA,96.3269063512406,-366129.2379,-130750.478,-59154.90038
6470.788658,WPSA,96.30466912125912,-366157.9166,-130764.2451,-59164.60297
6471.788658,WPSA,96.28239684478768,-366186.5926,-130778.0002,-59174.30028
6472.788658,WPSA,96.26008962478134,-366215.266,-130791.7434,-59183.99228
6473.788658,WPSA,96.23774765560061,-366243.9368,-130805.4745,-59193.67897
6474.788658,WPSA,96.21537113255219,-366272.6049,-130819.1936,-59203.36033
6475.788658,WPSA,96.19296012926456,-366301.2705,-130832.9007,-59213.03635
6476.788658,WPSA,96.17051487323944,-366329.9335,-130846.5957,-59222.70702
6477.788658,WPSA,96.14803554773435,-366358.5939,-130860.2785,-59232.37232
6478.788658,WPSA,96.12552225875473,-366387.2518,-130873.9492,-59242.03224
6479.788658,WPSA,96.10297518942252,-366415.9072,-130887.6077,-59251.68678
6480.788658,WPSA,96.08039455606588,-366444.56,-130901.254,-59261.33591
6481.788658,WPSA,96.0577804818371,-366473.2103,-130914.8881,-59270.97963
6482.788658,WPSA,96.0351331080168,-366501.8582,-130928.5099,-59280.61792
6483.788658,WPSA,96.01245265144198,-366530.5036,-130942.1194,-59290.25077
6484.788658,WPSA,95.98973928480491,-366559.1465,-130955.7166,-59299.87816
6485.788658,WPSA,95.96699314988771,-366587.787,-130969.3014,-59309.50009
6486.788658,WPSA,95.94421440518748,-366616.4251,-130982.8739,-59319.11654
6487.788658,WPSA,95.92140330160721,-366645.0607,-130996.4339,-59328.7275
6488.788658,WPSA,95.89855992347871,-366673.694,-131009.9814,-59338.33295
6489.788658,WPSA,95.87568447534423,-366702.3249,-131023.5165,-59347.93289
6490.788658,WPSA,95.85277715057659,-366730.9534,-131037.0391,-59357.52729
6491.788658,WPSA,95.82983809519268,-366759.5796,-131050.5491,-59367.11615
6492.788658,WPSA,95.80686748748772,-366788.2035,-131064.0465,-59376.69945
6493.788658,WPSA,95.78386553550703,-366816.825,-131077.5314,-59386.27718
6494.788658,WPSA,95.76083235907173,-366845.4443,-131091.0036,-59395.84932
6495.788658,WPSA,95.73776818231822,-366874.0613,-131104.4631,-59405.41587
6496.788658,WPSA,95.71467318618394,-366902.676,-131117.9099,-59414.97681
6497.788658,WPSA,95.69154755225655,-366931.2884,-131131.344,-59424.53212
6498.788658,WPSA,95.6683913866648,-366959.8987,-131144.7653,-59434.08179
6499.788658,WPSA,95.64520494761751,-366988.5067,-131158.1739,-59443.6258
6500.788658,WPSA,95.62198840267214,-367017.1125,-131171.5696,-59453.16415
6501.788658,WPSA,95.5987418906057,-367045.7162,-131184.9524,-59462.69682
6502.788658,WPSA,95.57546568613125,-367074.3176,-131198.3223,-59472.2238
6503.788658,WPSA,95.55215988391691,-367102.9169,-131211.6793,-59481.74507
6504.788658,WPSA,95.52882467002189,-367131.5141,-131225.0234,-59491.26061
6505.788658,WPSA,95.50546026047441,-367160.1092,-131238.3544,-59500.77042
6506.788658,WPSA,95.48206682701083,-367188.7022,-131251.6724,-59510.27448
6507.788658,WPSA,95.45864461824445,-367217.293,-131264.9773,-59519.77277
6508.788658,WPSA,95.43519367047361,-367245.8819,-131278.2692,-59529.26528
6509.788658,WPSA,95.4117143386819,-367274.4686,-131291.5479,-59538.752
6510.788658,WPSA,95.38820672275646,-367303.0533,-131304.8134,-59548.2329
6511.788658,WPSA,95.36467096522853,-367331.6361,-131318.0657,-59557.70799
6512.788658,WPSA,95.34110734813423,-367360.2168,-131331.3048,-59567.17724
6513.788658,WPSA,95.3175160330211,-367388.7955,-131344.5306,-59576.64063
6514.788658,WPSA,95.29389721013597,-367417.3722,-131357.7431,-59586.09816
6515.788658,WPSA,95.27025102758434,-367445.947,-131370.9423,-59595.5498
6516.788658,WPSA,95.24657769218462,-367474.5199,-131384.1281,-59604.99555
6517.788658,WPSA,95.2228773983137,-367503.0909,-131397.3005,-59614.43538
6518.788658,WPSA,95.19915039894195,-367531.6599,-131410.4594,-59623.86929
6519.788658,WPSA,95.17539679928032,-367560.2271,-131423.6048,-59633.29725
6520.788658,WPSA,95.15161683795878,-367588.7924,-131436.7367,-59642.71926
6521.788658,WPSA,95.12781071146078,-367617.3558,-131449.8551,-59652.13529
6522.788658,WPSA,95.10397860085854,-367645.9174,-131462.9598,-59661.54533
6523.788658,DSS54,95.08012067132076,-367674.4772,-131476.051,-59670.94937
6524.788658,DSS54,95.05623716616603,-367703.0352,-131489.1284,-59680.34739
6525.788658,DSS54,95.03232820659126,-367731.5915,-131502.1922,-59689.73938
6526.788658,DSS54,95.00839411231422,-367760.1459,-131515.2422,-59699.12531
6527.788658,DSS54,94.98443494628393,-367788.6987,-131528.2784,-59708.50517
6528.788658,DSS54,94.96045104177381,-367817.2496,-131541.3008,-59717.87895
6529.788658,DSS54,94.93644247811851,-367845.7989,-131554.3093,-59727.24664
6530.788658,DSS54,94.91240950204175,-367874.3465,-131567.3039,-59736.6082
6531.788658,DSS54,94.88835231173354,-367902.8924,-131580.2846,-59745.96364
6532.788658,DSS54,94.86427106421085,-367931.4367,-131593.2514,-59755.31293
6533.788658,DSS54,94.84016603649535,-367959.9793,-131606.2041,-59764.65605
6534.788658,DSS54,94.8160373687999,-367988.5203,-131619.1428,-59773.993
6535.788658,DSS54,94.79188533977236,-368017.0596,-131632.0673,-59783.32375
6536.788658,DSS54,94.76771003208219,-368045.5974,-131644.9778,-59792.64828
6537.788658,DSS54,94.74351167802719,-368074.1337,-131657.8741,-59801.96659
6538.788658,DSS54,94.7192905878089,-368102.6683,-131670.7561,-59811.27864
6539.788658,DSS54,94.69504681357607,-368131.2015,-131683.6239,-59820.58444
6540.788658,DSS54,94.67078065110951,-368159.7331,-131696.4775,-59829.88395
6541.788658,DSS54,94.6464922895225,-368188.2632,-131709.3167,-59839.17717
6542.788658,DSS54,94.62218189032185,-368216.7919,-131722.1415,-59848.46407
6543.788658,DSS54,94.59784974795757,-368245.319,-131734.9519,-59857.74464
6544.788658,DSS54,94.57349594976536,-368273.8448,-131747.7478,-59867.01886
6545.788658,DSS54,94.54912077655636,-368302.3691,-131760.5293,-59876.28671
6546.788658,DSS54,94.52472442025855,-368330.892,-131773.2962,-59885.54818
6547.788658,DSS54,94.5003070730732,-368359.4135,-131786.0486,-59894.80325
6548.788658,DSS54,94.47586892852114,-368387.9337,-131798.7863,-59904.0519
6549.788658,DSS54,94.45141023855541,-368416.4525,-131811.5093,-59913.29412
6550.788658,DSS54,94.42693119729273,-368444.9699,-131824.2177,-59922.52988
6551.788658,DSS54,94.40243195477362,-368473.4861,-131836.9113,-59931.75916
6552.788658,DSS54,94.37791280775487,-368502.0009,-131849.5901,-59940.98196
6553.788658,DSS54,94.35337387829881,-368530.5145,-131862.2541,-59950.19824
6554.788658,DSS54,94.32881543441043,-368559.0268,-131874.9032,-59959.408
6555.788658,DSS54,94.304237656947,-368587.5379,-131887.5373,-59968.61122
6556.788658,DSS54,94.27964074218261,-368616.0478,-131900.1565,-59977.80787
6557.788658,DSS54,94.25502495982907,-368644.5564,-131912.7607,-59986.99794
6558.788658,DSS54,94.23039043218581,-368673.0639,-131925.3499,-59996.18141
6559.788658,DSS54,94.20573744547703,-368701.5702,-131937.9239,-60005.35826
6560.788658,DSS54,94.18106619643952,-368730.0753,-131950.4828,-60014.52847
6561.788658,DSS54,94.15637682351716,-368758.5794,-131963.0265,-60023.69202
6562.788658,DSS54,94.13166964227281,-368787.0823,-131975.5549,-60032.8489
6563.788658,DSS54,94.10694480678055,-368815.5841,-131988.0681,-60041.99908
6564.788658,DSS54,94.08220254437032,-368844.0848,-132000.566,-60051.14255
6565.788658,DSS54,94.0574430106092,-368872.5846,-132013.0484,-60060.27928
6566.788658,DSS54,94.03266652121438,-368901.0832,-132025.5155,-60069.40926
6567.788658,DSS54,94.00787318720796,-368929.5809,-132037.9671,-60078.53247
6568.788658,DSS54,93.9830633271717,-368958.0775,-132050.4031,-60087.64888
6569.788658,DSS24,754.5608921977191,-368986.5732,-132062.8237,-60096.75849
6570.788658,DSS24,754.3567623155236,-369015.068,-132075.2285,-60105.86126
6571.788658,DSS24,754.1525133389123,-369043.5618,-132087.6178,-60114.95718
6572.788658,DSS24,753.9481474482084,-369072.0546,-132099.9913,-60124.04622
6573.788658,DSS24,775.4787828062904,-369100.5466,-132112.3491,-60133.12838
6574.788658,DSS24,775.251654954218,-369129.0377,-132124.6911,-60142.20362
6575.788658,DSS24,775.024269925545,-369157.528,-132137.0172,-60151.27193
6576.788658,DSS24,774.7966305000391,-369186.0174,-132149.3274,-60160.33329
6577.788658,DSS24,774.5687387254226,-369214.506,-132161.6217,-60169.38767
6578.788658,DSS24,774.340597262595,-369242.9938,-132173.8999,-60178.43506
6579.788658,DSS24,774.1122084125574,-369271.4808,-132186.1621,-60187.47543
6580.788658,DSS24,773.8835743539805,-369299.9671,-132198.4082,-60196.50876
6581.788658,DSS24,773.6546978787071,-369328.4526,-132210.6382,-60205.53504
6582.788658,DSS24,773.4255813035497,-369356.9374,-132222.8519,-60214.55424
6583.788658,DSS24,773.1962269381573,-369385.4215,-132235.0494,-60223.56634
6584.788658,DSS24,772.9666373514275,-369413.9049,-132247.2306,-60232.57131
6585.788658,DSS24,772.7368150971568,-369442.3876,-132259.3954,-60241.56915
6586.788658,DSS24,772.5067617685645,-369470.8698,-132271.5439,-60250.55982
6587.788658,DSS24,772.2764809262729,-369499.3513,-132283.6758,-60259.5433
6588.788658,DSS24,772.045974527101,-369527.8322,-132295.7912,-60268.51957
6589.788658,DSS24,771.8152450251365,-369556.3125,-132307.8901,-60277.48861
6590.788658,DSS24,771.5842951261003,-369584.7922,-132319.9723,-60286.4504
6591.788658,DSS24,771.3531264282933,-369613.2715,-132332.0379,-60295.40492
6592.788658,DSS24,771.1217423925781,-369641.7502,-132344.0867,-60304.35213
6593.788658,DSS24,770.8901449797025,-369670.2284,-132356.1188,-60313.29203
6594.788658,DSS24,770.6583369183136,-369698.7061,-132368.134,-60322.22458
6595.788658,DSS24,770.4263203053459,-369727.1834,-132380.1323,-60331.14977
6596.788658,DSS24,770.194098112348,-369755.6602,-132392.1136,-60340.06757
6597.788658,DSS24,769.9616719561493,-369784.1367,-132404.078,-60348.97796
6598.788658,DSS24,769.7290453045559,-369812.6127,-132416.0253,-60357.88091
6599.788658,DSS24,769.4962200211235,-369841.0884,-132427.9554,-60366.77641
6600.788658,DSS24,769.2631988450111,-369869.5637,-132439.8684,-60375.66442
6601.788658,DSS24,769.0299843793431,-369898.0386,-132451.7642,-60384.54493
6602.788658,DSS24,768.7965786310278,-369926.5133,-132463.6426,-60393.41791
6603.788658,DSS24,768.5629842162501,-369954.9877,-132475.5038,-60402.28333
6604.788658,DSS24,768.32920435775,-369983.4617,-132487.3475,-60411.14118
6605.788658,DSS24,768.0952404558263,-370011.9356,-132499.1737,-60419.99143
6606.788658,DSS24,767.8610957454013,-370040.4092,-132510.9824,-60428.83405
6607.788658,DSS24,767.6267723580715,-370068.8826,-132522.7736,-60437.66902
6608.788658,DSS24,767.3922726739305,-370097.3559,-132534.5471,-60446.49632
6609.788658,DSS24,767.1575999319848,-370125.8289,-132546.3029,-60455.31592
6610.788658,DSS24,766.9227560324822,-370154.3018,-132558.0409,-60464.12779
6611.788658,DSS24,766.6877434743163,-370182.7746,-132569.7611,-60472.93192
6612.788658,DSS24,766.4525648984924,-370211.2473,-132581.4634,-60481.72827
6613.788658,DSS24,766.2172228126915,-370239.7199,-132593.1478,-60490.51682
6614.788658,DSS24,765.9817196063563,-370268.1925,-132604.8141,-60499.29755
6615.788658,DSS24,765.7460580440892,-370296.665,-132616.4624,-60508.07042
6616.788658,DSS24,765.5102403894655,-370325.1375,-132628.0926,-60516.83542
6617.788658,DSS24,765.2742694062761,-370353.61,-132639.7045,-60525.59252
6618.788658,DSS24,765.0381471277698,-370382.0826,-132651.2982,-60534.34169
6619.788658,DSS24,764.8018765618671,-370410.5552,-132662.8736,-60543.0829
6620.788658,DSS24,764.5654603467431,-370439.0278,-132674.4306,-60551.81613
6621.788658,DSS24,764.3289002717731,-370467.5006,-132685.9692,-60560.54136
6622.788658,DSS24,764.0921998386732,-370495.9734,-132697.4892,-60569.25855
6623.788658,DSS24,763.8553608388213,-370524.4464,-132708.9906,-60577.96768
6624.788658,DSS24,763.6183857980562,-370552.9196,-132720.4734,-60586.66872
6625.788658,DSS24,763.3812777219966,-370581.3929,-132731.9375,-60595.36165
6626.788658,DSS24,763.1440388960342,-370609.8664,-132743.3828,-60604.04644
6627.788658,DSS24,762.9066714907518,-370638.3402,-132754.8093,-60612.72305
6628.788658,DSS24,762.6691786286912,-370666.8142,-132766.2168,-60621.39147
6629.788658,DSS24,762.4315627222662,-370695.2884,-132777.6054,-60630.05166
6630.788658,DSS24,762.1938258127014,-370723.763,-132788.9749,-60638.7036
6631.788658,DSS24,761.9559711596999,-370752.2378,-132800.3253,-60647.34725
6632.788658,DSS24,761.7180006779281,-370780.713,-132811.6565,-60655.9826
6633.788658,DSS24,761.4799170244897,-370809.1886,-132822.9684,-60664.60961
6634.788658,DSS24,761.2417229696828,-370837.6645,-132834.2611,-60673.22825
6635.788658,DSS24,761.003421045256,-370866.1408,-132845.5343,-60681.83849
6636.788658,DSS24,760.7650137750179,-370894.6175,-132856.788,-60690.44031
6637.788658,DSS24,760.5265033275335,-370923.0947,-132868.0222,-60699.03368
6638.788658,DSS24,760.2878923596749,-370951.5724,-132879.2368,-60707.61856
6639.788658,DSS24,760.0491838770548,-370980.0505,-132890.4317,-60716.19493
6640.788658,DSS24,759.8103800537355,-371008.5291,-132901.6069,-60724.76275
6641.788658,DSS24,759.5714832882268,-371037.0083,-132912.7622,-60733.32201
6642.788658,DSS24,759.3324963665234,-371065.488,-132923.8977,-60741.87265
6643.788658,DSS24,759.0934218011189,-371093.9683,-132935.0131,-60750.41467
6644.788658,DSS24,758.8542620108292,-371122.4492,-132946.1085,-60758.94802
6645.788658,DSS24,758.6150192779468,-371150.9308,-132957.1838,-60767.47268
6646.788658,DSS24,758.375697095579,-371179.4129,-132968.2388,-60775.98861
6647.788658,DSS24,758.1362967843305,-371207.8958,-132979.2736,-60784.49579
6648.788658,DSS24,757.8968218412359,-371236.3793,-132990.288,-60792.99417
6649.788658,DSS24,757.6572744196509,-371264.8635,-133001.282,-60801.48374
6650.788658,DSS24,757.4176568103836,-371293.3485,-133012.2555,-60809.96446
6651.788658,DSS24,757.1779720214462,-371321.8342,-133023.2084,-60818.43629
6652.788658,DSS24,756.9382223301176,-371350.3207,-133034.1406,-60826.89921
6653.788658,DSS24,756.698410257517,-371378.808,-133045.0521,-60835.35319
6654.788658,DSS24,756.4585384551237,-371407.2961,-133055.9428,-60843.79818
6655.788658,DSS24,756.2186093174848,-371435.7851,-133066.8125,-60852.23416
6656.788658,DSS24,755.9786256006572,-371464.2749,-133077.6613,-60860.6611
6657.788658,DSS24,755.7385897140342,-371492.7656,-133088.489,-60869.07895
6658.788658,DSS24,755.4985039233101,-371521.2573,-133099.2955,-60877.4877
6659.788658,DSS24,755.258370992131,-371549.7499,-133110.0809,-60885.8873
6660.788658,DSS24,755.0181937858813,-371578.2434,-133120.8449,-60894.27773
6661.788658,DSS24,754.777974469489,-371606.7379,-133131.5875,-60902.65894
6662.788658,DSS24,754.5377153149807,-371635.2335,-133142.3086,-60911.0309
6663.788658,DSS24,754.2974195445062,-371663.73,-133153.0082,-60919.39358
6664.788658,DSS24,754.0570891891481,-371692.2276,-133163.6861,-60927.74695
