Time (min),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z,Slant Distance (km)
99.63913203,0.0,0,-415.2487596436507,-4890.285885046259,-2200.430261667748,6708.669958,-147.8990401,-1095.714446,8629.069933434272
100.1082326,0.0,0,-406.0409317715877,-4889.261068735212,-2204.4223437916185,6712.758423,26.63310567,-950.9746977,8741.535951361184
101.1082326,0.0,0,-386.4188009165808,-4887.007683117253,-2212.929579038293,6696.992724,400.4799717,-637.3789476,8978.563600230913
102.1082326,0.0,0,-366.8059034553779,-4884.660745763948,-2221.432811118654,6646.420776,776.745842,-316.7141186,9212.210717685071
103.1082326,0.0,0,-347.2026148366607,-4882.220301602601,-2229.931877255772,6560.698231,1153.744249,9.661088304,9442.867085976957
104.1082326,0.0,0,-327.60931032516885,-4879.686397350506,-2238.426614752462,6439.688501,1529.736707,340.314087,9670.932106297885
105.1082326,0.0,0,-308.0263649945181,-4877.059081514061,-2246.916860994403,6283.499912,1902.952138,673.7492394,9896.820765631699
106.1082326,0.0,0,-288.45415372001787,-4874.338404387839,-2255.4024534532514,6092.522517,2271.614615,1008.425723,10120.972393647828
107.1082326,0.0,0,-268.8930511714965,-4871.524418053619,-2263.883229689749,5867.46144,2633.979879,1342.783248,10343.862154712906
108.1082326,0.0,0,-249.34343180612848,-4868.617176379397,-2272.359027356835,5609.362934,2988.380152,1675.275794,10566.01476346154
109.1082326,0.0,0,-229.805669861266,-4865.616735018351,-2280.829684202753,5319.629075,3333.275631,2004.412591,10788.019437052026
110.1082326,0.0,0,-210.2801393472763,-4862.523151407774,-2289.295038074157,5000.017252,3667.309729,2328.804432,11010.544518299948
111.1082326,0.0,0,-190.76721404037917,-4859.336484767977,-2297.754926919216,4652.621729,3989.363871,2647.212205,11234.34975312303
112.1082326,0.0,0,-171.26726747549526,-4856.056796101155,-2306.2091887907145,4279.83633,4298.606782,2958.593554,11460.29390479004
113.1082326,0.0,0,-151.7806729390926,-4852.6841481902175,-2314.6576618491554,3884.299755,4594.53303,3262.143046,11689.335471606253
114.1082326,0.0,0,-132.30780346204403,-4849.21860559759,-2323.1001843658555,3468.827676,4876.986242,3557.321435,11922.524728444749
115.1082326,0.0,0,-112.84903181248194,-4845.660234663975,-2331.5365947260434,3036.337994,5146.164063,3843.870632,12160.986231997553
116.1082326,0.0,0,-93.40473048866568,-4842.009103507083,-2339.9667314319518,2589.776888,5402.604175,4121.8127,12405.892077736135
117.1082326,0.0,0,-73.97527171184959,-4838.265282020329,-2348.390433105909,2132.05316,5647.153063,4391.433208,12658.427312459477
118.094466,0.0,0,-54.82819059978453,-4834.48228502591,-2356.691709073902,1672.447436,5877.770421,4649.696726,12916.087566718585
119.094466,0.0,0,-35.42931534747652,-4830.554573182294,-2365.102151166646,1200.86585,6097.559614,4900.645816,13181.168345269805
120.094466,0.0,0,-16.046392462543167,-4826.534390282297,-2373.5056770613983,725.7896108,6299.720009,5137.39988,13444.610812529347
121.094466,0.0,0,3.32020700872647,-4822.421813284074,-2381.9021258898983,248.7789951,6485.267464,5360.582199,13706.573252619424
122.094466,0.0,0,22.67011233251776,-4818.216920914473,-2390.29133691936,-228.8477907,6655.225876,5570.85756,13967.2131303469
123.094466,0.0,0,42.00295309459591,-4813.919793667531,-2398.6731495555514,-705.9892831,6810.602567,5768.908036,14226.678984278371
124.094466,0.0,0,61.31835920738911,-4809.530513802933,-2407.0474033458654,-1181.734418,6952.371088,5955.414842,14485.105602040063
125.094466,0.0,0,80.61596091707759,-4805.049165344434,-2415.4139379823955,-1655.336943,7081.459971,6131.045275,14742.611607588036
126.094466,0.0,0,99.89538881066858,-4800.475834078261,-2423.772593305001,-2126.191647,7198.746041,6296.44371,14999.29869943216
127.094466,0.0,0,119.15627382307218,-4795.810607551452,-2432.123209304377,-2593.812933,7305.051127,6452.22579,15255.25200635317
128.094466,0.0,0,138.3982472441627,-4791.053575070202,-2440.465626125111,-3057.815918,7401.141205,6598.975,15510.541105278038
129.094466,0.0,0,157.6209407258374,-4786.204827698136,-2448.7996840687515,-3517.900033,7487.727244,6737.241024,15765.221432610924
130.094466,0.0,0,176.82398628906924,-4781.264458254573,-2457.125223596857,-3973.834956,7565.467172,6867.539369,16019.335859178509
131.094466,0.0,0,196.00701633095025,-4776.232561312751,-2465.442085334055,-4425.448652,7634.968539,6990.351878,16272.916294376293
132.094466,0.0,0,215.16966363172756,-4771.1092331980135,-2473.7501100710915,-4872.61727,7696.791586,7106.127839,16525.985242595696
133.094466,0.0,0,234.31156136183665,-4765.894571985964,-2482.0491387678785,-5315.256657,7751.452479,7215.285474,16778.557244205018
134.094466,0.0,0,253.4323430889175,-4760.588677500593,-2490.339012556539,-5753.315257,7799.426581,7318.213646,17030.64018998165
135.094466,0.0,0,272.5316427848353,-4755.191651312365,-2498.6195727444474,-6186.768177,7841.151646,7415.273681,17282.2364893048
136.094466,0.0,0,291.6090948326838,-4749.703596736272,-2506.890660817269,-6615.612252,7877.030882,7506.801208,17533.344095587287
137.094466,0.0,0,310.6643340337838,-4744.124618829859,-2515.152118441992,-7039.861933,7907.435834,7593.107983,17783.957393459033
138.094466,0.0,0,329.6969956146785,-4738.454824391214,-2523.4037874699607,-7459.54588,7932.709079,7674.483644,18034.067963353456
139.094466,0.0,0,348.7067152341107,-4732.694321956916,-2531.6455099399013,-7874.704133,7953.166718,7751.197386,18283.665232292264
140.094466,0.0,0,367.69312898999976,-4726.843221799966,-2539.877128080947,-8285.385762,7969.100667,7823.499537,18532.737019220833
141.094466,0.0,0,386.6558734264114,-4720.901635927671,-2548.098484315657,-8691.646928,7980.78076,7891.623028,18781.269996890835
142.094466,0.0,0,405.5945855405074,-4714.869678079504,-2556.3094212630344,-9093.549275,7988.45666,7955.784767,19029.250073450145
143.094466,0.0,0,424.5089027895018,-4708.747463724921,-2564.509781741538,-9491.158605,7992.359609,8016.186895,19276.66270813143
144.094466,0.0,0,443.39846309759866,-4702.535110061154,-2572.6994087720914,-9884.543776,7992.704013,8073.017962,19523.49317166878
145.094466,0.0,0,462.2629048629207,-4696.23273601097,-2580.878145581087,-10273.7758,7989.68888,8126.45399,19769.72675030023
146.094466,0.0,0,481.1018669644346,-4689.840462220387,-2589.04583560339,-10658.92711,7983.499129,8176.659459,20015.34892257072
147.094466,0.0,0,499.9149887688644,-4683.358411056373,-2597.202322485332,-11040.07094,7974.306774,8223.788213,20260.34548921204
148.094466,0.0,0,518.701910137591,-4676.786706604499,-2605.347450087707,-11417.28082,7962.272004,8267.984275,20504.702671047173
149.094466,0.0,0,537.4622714335507,-4670.125474666562,-2613.481062488758,-11790.63019,7947.54415,8309.382614,20748.407201278016
150.094466,0.0,0,556.1957135281183,-4663.37484275818,-2621.603003987164,-12160.19205,7930.262579,8348.109824,20991.446372073122
151.094466,0.0,0,574.9018778079795,-4656.534940106352,-2629.713119105019,-12526.03872,7910.55749,8384.284765,21233.80809193677
152.094466,0.0,0,593.5804061819994,-4649.60589764698,-2637.811252590808,-12888.2416,7888.55065,8418.019138,21475.48089904362
153.094466,0.0,0,612.2309410880747,-4642.587848022366,-2645.897249422381,-13246.87102,7864.356056,8449.418012,21716.45398624163
154.094466,0.0,0,630.8531254999806,-4635.480925578671,-2653.970954809918,-13601.99612,7838.080537,8478.580313,21956.717216748802
155.094466,0.0,0,649.446602934204,-4628.285266363344,-2662.0322141988954,-13953.6847,7809.824305,8505.599266,22196.26109139795
156.094466,0.0,0,668.0110174567677,-4621.001008122516,-2670.080873273041,-14302.00322,7779.681459,8530.562802,22435.07679194551
157.094466,0.0,0,686.5460136900457,-4613.628290298366,-2678.1167779572907,-14647.0167,7747.740437,8553.553931,22673.15613718886
158.094466,0.0,0,705.0512368195622,-4606.167254026451,-2686.139774420737,-14988.78867,7714.084442,8574.651087,22910.491563887965
159.094466,0.0,0,723.5263326007879,-4598.618042133003,-2694.1497090795724,-15327.38119,7678.791812,8593.928444,23147.07613102521
160.094466,0.0,0,741.970947365921,-4590.980799132192,-2702.146428600033,-15662.85482,7641.936383,8611.456201,23382.903491718702
161.094466,0.0,0,760.384728030654,-4583.255671223369,-2710.12977990133,-15995.26863,7603.587797,8627.300853,23617.967874677786
162.094466,0.0,0,778.7673221009355,-4575.442806288256,-2718.0996101585824,-16324.68018,7563.811802,8641.525435,23852.264044919604
163.094466,0.0,0,797.118377679719,-4567.542353888124,-2726.0557668057427,-16651.14556,7522.670522,8654.18975,24085.787299691965
164.094466,0.0,0,815.4375434736954,-4559.554465260923,-2733.998097538514,-16974.71941,7480.2227,8665.350577,24318.533443077315
