Time (min),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z
7480.25142,90.78349196612365,1,-1055.5110529080853,5429.662186136118,7105.231593475496,-377404.6486,-125442.3872,-62443.99557
7481.25142,90.78349196612365,1,-1077.2735766854937,5413.007386226249,7114.666802663723,-377381.3087,-125429.4835,-62446.48519
7482.25142,90.78349196612365,1,-1098.9690361660528,5396.248965395922,7124.072935919567,-377357.9505,-125416.5959,-62448.98149
7483.25142,90.78349196612365,1,-1120.5970160347038,5379.387244450718,7133.4498131819055,-377334.5741,-125403.7245,-62451.48444
7484.25142,90.78349196612365,1,-1142.1571022681455,5362.422546173691,7142.797254949662,-377311.1794,-125390.869,-62453.99401
7485.25142,90.78349196612365,1,-1163.6488821427652,5345.355195319184,7152.115082285242,-377287.7666,-125378.0295,-62456.51017
7486.25142,90.78349196612365,1,-1185.0719442425288,5328.185518606609,7161.403116817959,-377264.3357,-125365.2059,-62459.0329
7487.25142,90.78349196612365,1,-1206.4258784668689,5310.9138447142,7170.661180747449,-377240.8867,-125352.3981,-62461.56214
7488.25142,90.78349196612365,1,-1227.7102760385246,5293.54050427272,7179.889096847071,-377217.4198,-125339.606,-62464.09789
7489.25142,90.78349196612365,1,-1248.9247295113764,5276.0658298591225,7189.086688467307,-377193.9349,-125326.8295,-62466.6401
7490.25142,90.78349196612365,1,-1270.0688327782375,5258.490155990198,7198.253779539135,-377170.4322,-125314.0687,-62469.18874
7491.25142,90.78349196612365,1,-1291.1421810785982,5240.8138191161925,7207.390194577388,-377146.9116,-125301.3234,-62471.74379
7492.25142,90.78349196612365,1,-1312.14437100651,5223.037157614249,7216.495758684177,-377123.3733,-125288.5936,-62474.30522
7493.25142,90.78349196612365,1,-1333.0750005181048,5205.160511782109,7225.570297552145,-377099.8172,-125275.8791,-62476.87298
7494.25142,90.78349196612365,1,-1353.9336689394222,5187.184223831479,7234.613637467863,-377076.2435,-125263.18,-62479.44706
