Antenna,Time (sec),X,Y,Z
DSS 34,366015.0852,-2283.544282743873,-5079.111699429621,1639.3266034089659
DSS 34,366075.0852,-2263.131496243891,-5091.082774993011,1630.4765769730666
DSS 34,366135.0852,-2242.6708506174823,-5102.956392222127,1621.6058010655522
DSS 34,366195.0852,-2222.1627375417456,-5114.732323820918,1612.7144454992342
DSS 34,366255.0852,-2201.6075496023955,-5126.410344363355,1603.8026804808576
DSS 34,366315.0852,-2181.005680286347,-5137.990230297683,1594.870676607887
DSS 34,366375.0852,-2160.3575239741203,-5149.471759950748,1585.9186048652102
DSS 34,366435.0852,-2139.663475932304,-5160.854713532218,1576.946636621874
DSS 34,366495.0852,-2118.9239323059883,-5172.138873138802,1567.9549436278019
DSS 34,366555.0852,-2098.139290111185,-5183.324022758417,1558.9436980105086
DSS 34,366615.0852,-2077.309947227242,-5194.409948274314,1549.9130722718098
DSS 34,366675.0852,-2056.436302389159,-5205.396437469211,1540.8632392844925
DSS 34,366735.0852,-2035.518755180057,-5216.283280029305,1531.7943722890489
DSS 34,366795.0852,-2014.5577060234589,-5227.070267548332,1522.7066448903306
DSS 34,366855.0852,-1993.5535561756462,-5237.757193531546,1513.6002310542335
DSS 34,366915.0852,-1972.5067077179722,-5248.34385339968,1504.4753051043667
DSS 34,366975.0852,-1951.4175635491686,-5258.8300444928445,1495.332041718716
DSS 34,367035.0852,-1930.28652737765,-5269.215566074425,1486.1706159263067
DSS 34,367095.0852,-1909.1140037137131,-5279.500219334931,1476.9912031038236
DSS 34,367155.0852,-1887.9003978619019,-5289.683807395769,1467.7939789723
DSS 34,367215.0852,-1866.6461159131748,-5299.766135313041,1458.5791195937213
DSS 34,367275.0852,-1845.3515647371526,-5309.747010081264,1449.3468013676638
DSS 34,367335.0852,-1824.0171519743274,-5319.626240637069,1440.0972010279186
DSS 34,367395.0852,-1802.6432860282596,-5329.403637862857,1430.8304956391062
DSS 34,367455.0852,-1781.2303760577768,-5339.079014590408,1421.546862593296
DSS 34,367515.0852,-1759.7788319690728,-5348.652185604505,1412.2464796065804
DSS 34,367575.0852,-1738.2890644079625,-5358.122967646421,1402.9295247157177
DSS 34,367635.0852,-1716.761484751957,-5367.491179417463,1393.5961762746929
DSS 34,367695.0852,-1695.1965051023992,-5376.756641582441,1384.2466129513132
DSS 34,367755.0852,-1673.5945382765797,-5385.91917677309,1374.8810137237858
DSS 34,367815.0852,-1651.9559977998322,-5394.978609591472,1365.4995578772916
DSS 34,367875.0852,-1630.2812978976356,-5403.934766613329,1356.1024250005632
DSS 34,367935.0852,-1608.5708534876132,-5412.7874763914215,1346.6897949824138
DSS 34,367995.0852,-1586.8250801716986,-5421.536569458778,1337.2618480083402
DSS 34,368055.0852,-1565.0443942281054,-5430.181878331963,1327.8187645570442
DSS 34,368115.0852,-1543.2292126033774,-5438.723237514275,1318.360725396984
DSS 34,368175.0852,-1521.3799529044088,-5447.160483498917,1308.8879115829138
DSS 34,368235.0852,-1499.497033390449,-5455.493454772126,1299.4005044524188
DSS 34,368295.0852,-1477.5808729651105,-5463.7219918162555,1289.8986856224508
DSS 34,368355.0852,-1455.631891168285,-5471.845937112862,1280.3826369858207
DSS 34,368415.0852,-1433.6505081682124,-5479.865135145674,1270.852540707763
DSS 34,368475.0852,-1411.6371447533718,-5487.779432403596,1261.3085792224183
DSS 34,368535.0852,-1389.5922223244397,-5495.588677383646,1251.7509352293475
DSS 34,368595.0852,-1367.5161628862263,-5503.292720593853,1242.179791690035
DSS 34,368655.0852,-1345.4093890395968,-5510.891414556114,1232.595331824387
DSS 34,368715.0852,-1323.2723239733962,-5518.3846138090175,1222.997739107231
DSS 34,368775.0852,-1301.1053914562813,-5525.772174910651,1213.387197264772
DSS 34,368835.0852,-1278.9090158287124,-5533.053956441309,1203.7638902711237
DSS 34,368895.0852,-1256.6836219947602,-5540.229819006222,1194.1280023447537
DSS 34,368955.0852,-1234.4296354139897,-5547.299625238225,1184.4797179449665
DSS 34,369015.0852,-1212.1474820933156,-5554.263239800383,1174.8192217683716
DSS 34,369075.0852,-1189.837588578845,-5561.120529388583,1165.1466987453473
DSS 34,369135.0852,-1167.5003819477356,-5567.871362734079,1155.4623340365101
DSS 34,369195.0852,-1145.1362897999418,-5574.5156106060285,1145.7663130291362
DSS 34,369255.0852,-1122.7457402501404,-5581.053145813932,1136.058821333663
DSS 34,369315.0852,-1100.3291619194652,-5587.483843210092,1126.3400447801014
DSS 34,369375.0852,-1077.8869839273143,-5593.807579692001,1116.6101694144886
DSS 34,369435.0852,-1055.4196358831407,-5600.024234204698,1106.8693814953256
DSS 34,369495.0852,-1032.9275478782272,-5606.133687743086,1097.1178674900118
DSS 34,369555.0852,-1010.4111504774683,-5612.13582335421,1087.3558140712835
DSS 34,369615.0852,-987.8708747110586,-5618.030526139505,1077.5834081136081
DSS 34,369675.0852,-965.3071520663507,-5623.817683256978,1067.8008366896556
DSS 34,369735.0852,-942.7204144795191,-5629.497183923378,1058.0082870666856
DSS 34,369795.0852,-920.111094327314,-5635.068919416318,1048.205946702968
DSS 34,369855.0852,-897.4796244187819,-5640.532783076354,1038.394003244198
DSS 34,369915.0852,-874.82643798698,-5645.888670309025,1028.572644519902
DSS 34,369975.0852,-852.1519686807044,-5651.136478586855,1018.7420585398496
DSS 34,370035.0852,-829.4566505561104,-5656.276107451333,1008.9024334904243
DSS 34,370095.0852,-806.7409180685181,-5661.307458514801,999.0539577310674
DSS 34,370155.0852,-784.0052060640203,-5666.2304354623675,989.1968197906408
DSS 34,370215.0852,-761.2499497711751,-5671.0449440537395,979.3312083638268
DSS 34,370275.0852,-738.4755847926772,-5675.750892125029,969.4573123075144
DSS 34,370335.0852,-715.6825470970361,-5680.34818959051,959.5753206371934
DSS 34,370395.0852,-692.8712730101572,-5684.836748444363,949.6854225233029
DSS 34,370455.0852,-670.0421992070983,-5689.216482762335,939.7878072876593
DSS 34,370515.0852,-647.1957627036395,-5693.487308703397,929.8826643997994
DSS 34,370575.0852,-624.3324008479319,-5697.64914451135,919.970183473361
DSS 34,370635.0852,-601.4525513121312,-5701.7019105163845,910.0505542624537
DSS 34,370695.0852,-578.5566520840116,-5705.645529136613,900.1239666580268
DSS 34,370755.0852,-555.6451414586086,-5709.479924879543,890.1906106842415
DSS 34,370815.0852,-532.7184580297462,-5713.205024343544,880.250676494801
DSS 34,370875.0852,-509.7770406817594,-5716.820756219224,870.3043543693599
DSS 34,370935.0852,-486.8213285810138,-5720.327051290815,860.3518347098482
DSS 34,370995.0852,-463.85176116751853,-5723.723842437493,850.3933080368348
DSS 34,371055.0852,-440.8687781465159,-5727.011064634659,840.4289649858812
DSS 34,371115.0852,-417.8728194800596,-5730.188654955191,830.4589963038907
DSS 34,371175.0852,-394.86432537861737,-5733.256552570637,820.4835928454665
DSS 34,371235.0852,-371.84373629256305,-5736.214698752397,810.5029455692248
DSS 34,371295.0852,-348.8114929038631,-5739.063036872831,800.5172455341886
DSS 34,371355.0852,-325.7680361175605,-5741.801512406346,790.5266838960972
DSS 34,371415.0852,-302.7138070533576,-5744.4300729304505,780.531451903755
DSS 34,371475.0852,-279.6492470371688,-5746.9486681267435,770.5317408953716
DSS 34,371535.0852,-256.5747975926735,-5749.35724978189,760.5277422948974
DSS 34,371595.0852,-233.49090043288305,-5751.65577178853,750.5196476083684
DSS 34,371655.0852,-210.39799745160957,-5753.844190146183,740.5076484202075
DSS 34,371715.0852,-187.29653071511933,-5755.922462962067,730.4919363896054
DSS 34,371775.0852,-164.18694245359524,-5757.890550451912,720.4727032468195
DSS 34,371835.0852,-141.06967505269012,-5759.748414940721,710.4501407895119
DSS 34,371895.0852,-117.94517104505843,-5761.496020863491,700.424440879077
DSS 34,371955.0852,-94.81387310188524,-5763.133334765892,690.3957954369703
DSS 34,372015.0852,-71.67622402442811,-5764.660325304907,680.3643964410405
DSS 34,372075.0852,-48.5326667354704,-5766.0769632494375,670.3304359218238
DSS 34,372135.0852,-25.383644270950924,-5767.383221480857,660.2941059589155
DSS 34,372195.0852,-2.2295997714090277,-5768.579074993529,650.2555986772609
DSS 34,372255.0852,20.92902352647826,-5769.664500895293,640.2151062434862
DSS 34,372315.0852,44.09178229838318,-5770.639478407897,630.1728208622183
DSS 34,372375.0852,67.25823314081191,-5771.503988867397,620.1289347724072
DSS 34,372435.0852,90.4279325795763,-5772.258015724513,610.0836402436531
DSS 34,372495.0852,113.60043707835422,-5772.9015445449495,600.0371295724932
DSS 34,372555.0852,136.7753030470729,-5773.434563009667,589.9895950787701
DSS 34,372615.0852,159.95208685047038,-5773.857060915121,579.9412291019169
DSS 34,372675.0852,183.1303448165748,-5774.169030173454,569.8922239972835
DSS 34,372735.0852,206.30963324519126,-5774.370464812657,559.8427721324551
DSS 34,372795.0852,229.48950841640027,-5774.461360976677,549.7930658835694
DSS 34,372855.0852,252.66952659903137,-5774.44171692549,539.7432976316414
DSS 34,372915.0852,275.8492440592325,-5774.311533035146,529.6936597588485
DSS 34,372975.0852,299.0282170688536,-5774.070811797745,519.6443446448969
DSS 34,373035.0852,322.206001914012,-5773.719557821401,509.59554466330655
DSS 34,373095.0852,345.38215490357135,-5773.257777830153,499.5474521777352
DSS 34,373155.0852,368.55623237763285,-5772.685480663831,489.5002595382981
DSS 34,373215.0852,391.72779071603037,-5772.002677277889,479.45415907788424
DSS 34,373275.0852,414.8963863468028,-5771.2093807431975,469.4093431084833
DSS 34,373335.0852,438.0615757547592,-5770.305606245792,459.36600391747186
DSS 34,373395.0852,461.2229154898576,-5769.291371086579,449.32433376398035
DSS 34,373455.0852,484.37996217576966,-5768.166694681009,439.2845248751819
DSS 34,373515.0852,507.53227251834807,-5766.931598558708,429.24676944261796
DSS 34,373575.0852,530.6794033141134,-5765.586106363055,419.21125961852226
DSS 34,373635.0852,553.8209114587387,-5764.130243850736,409.1781875121402
DSS 34,373695.0852,576.9563539555095,-5762.564038891255,399.14774518606055
DSS 34,373755.0852,600.0852879238857,-5760.887521466391,389.1201246525055
DSS 34,373815.0852,623.2072706078613,-5759.10072366963,379.09551786970485
DSS 34,373875.0852,646.3218593845174,-5757.20367970555,369.0741167381873
DSS 34,373935.0852,669.4286117724766,-5755.196425889165,359.05611309711685
DSS 34,373995.0852,692.5270854403736,-5753.079000645232,349.0416987206188
DSS 34,374055.0852,715.6168382153198,-5750.851444507513,339.03106531411004
DSS 34,374115.0852,738.6974280913548,-5748.513800118001,329.0244045106364
DSS 34,374175.0852,761.768413237977,-5746.066112226098,319.02190786717085
DSS 34,374235.0852,784.8293520084919,-5743.508427687769,309.0237668609989
DSS 34,374295.0852,807.879802948542,-5740.840795464636,299.03017288601575
DSS 34,374355.0852,830.9193248045362,-5738.063266623047,289.0413172490746
DSS 34,374415.0852,853.9474765320999,-5735.175894333091,279.05739116632174
DSS 34,374475.0852,876.9638173045148,-5732.178733867586,269.07858575953856
DSS 34,374535.0852,899.9679065211412,-5729.071842601023,259.10509205248877
DSS 34,374595.0852,922.9593038159264,-5725.855280008456,249.13710096723014
DSS 34,374655.0852,945.9375690657221,-5722.52910766438,239.17480332050877
DSS 34,374715.0852,968.9022623987858,-5719.093389241539,229.2183898200733
DSS 34,374775.0852,991.8529442031806,-5715.548190509712,219.26805106103234
DSS 34,374835.0852,1014.7891751351899,-5711.893579334455,209.32397752220675
DSS 34,374895.0852,1037.710516127714,-5708.129625675807,199.38635956248936
DSS 34,374955.0852,1060.6165283987445,-5704.256401586929,189.45538741717132
DSS 34,375015.0852,1083.5067734596553,-5700.273981212754,179.53125119434628
DSS 34,375075.0852,1106.3808131236674,-5696.182440788548,169.61414087124115
DSS 34,375135.0852,1129.2382095142232,-5691.981858638459,159.70424629058573
DSS 34,375195.0852,1152.0785250733663,-5687.6723151740125,149.80175715698
DSS 34,375255.0852,1174.9013225701162,-5683.253892892578,139.9068630332605
DSS 34,375315.0852,1197.7061651088227,-5678.726676375787,130.01975333688256
DSS 34,375375.0852,1220.4926161376018,-5674.090752287904,120.14061733625908
DSS 34,375435.0852,1243.260239456581,-5669.346209374188,110.26964414718793
DSS 34,375495.0852,1266.008599226324,-5664.493138459178,100.40702272919827
DSS 34,375555.0852,1288.7372599761559,-5659.531632444961,90.5529418819425
DSS 34,375615.0852,1311.445786612501,-5654.46178630939,80.70759024157985
DSS 34,375675.0852,1334.1337444272076,-5649.283697104265,70.87115627716764
DSS 34,375735.0852,1356.8006991058542,-5643.997463953487,61.04382828706082
DSS 34,375795.0852,1379.4462167361346,-5638.603188051133,51.22579439527544
DSS 34,375855.0852,1402.069863816061,-5633.100972659553,41.41724254793348
DSS 34,375915.0852,1424.6712072623247,-5627.490923107371,31.61836050963643
DSS 34,375975.0852,1447.2498144185772,-5621.773146787476,21.82933585987621
DSS 34,376035.0852,1469.8052530637103,-5615.9477531549655,12.050355989445393
DSS 34,376095.0852,1492.337091420128,-5610.014853725047,2.2816080968498227
DSS 34,376155.0852,1514.8448981619958,-5603.974562070913,-7.4767208152668445
DSS 34,376215.0852,1537.3282424235701,-5597.8269938215435,-17.224443943734627
DSS 34,376275.0852,1559.7866938073348,-5591.572266659526,-26.961374688385717
DSS 34,376335.0852,1582.2198223923183,-5585.210500318778,-36.68732665565858
DSS 34,376395.0852,1604.6271987422988,-5578.741816582265,-46.402113662157944
DSS 34,376455.0852,1627.00839391403,-5572.166339279663,-56.10554973821786
DSS 34,376515.0852,1649.3629794654505,-5565.484194284995,-65.79744913146408
DSS 34,376575.0852,1671.6905274638677,-5558.695509514223,-75.47762631035982
DSS 34,376635.0852,1693.9906104942202,-5551.800414922777,-85.14589596778933
DSS 34,376695.0852,1716.2628016671533,-5544.799042503102,-94.80207302455847
DSS 34,376755.0852,1738.506674627264,-5537.6915262821085,-104.44597263296998
DSS 34,376815.0852,1760.7218035612425,-5530.47800231861,-114.07741018035176
DSS 34,376875.0852,1782.9077632060241,-5523.158608700725,-123.69620129259306
DSS 34,376935.0852,1805.0641288569313,-5515.733485543226,-133.30216183767334
DSS 34,376995.0852,1827.1904763757836,-5508.2027749848685,-142.89510792917872
DSS 34,377055.0852,1849.2863821990913,-5500.566621185641,-152.47485592985367
DSS 34,377115.0852,1871.3514233460535,-5492.825170324049,-162.04122245506994
DSS 34,377175.0852,1893.3851774267291,-5484.978570594286,-171.5940243763681
DSS 34,377235.0852,1915.3872226501019,-5477.026972203403,-181.13307882495462
DSS 34,377295.0852,1937.35713783216,-5468.9705273684385,-190.65820319520367
DSS 34,377355.0852,1959.294502403952,-5460.809390313499,-200.16921514815215
DSS 34,377415.0852,1981.1988964196253,-5452.543717266814,-209.66593261498258
DSS 34,377475.0852,2003.0699005645324,-5444.173666457724,-219.14817380053842
DSS 34,377535.0852,2024.9070961631555,-5435.699398113686,-228.61575718675954
DSS 34,377595.0852,2046.710065187188,-5427.121074457178,-238.06850153618734
DSS 34,377655.0852,2068.4783902635218,-5418.438859702607,-247.50622589542468
DSS 34,377715.0852,2090.211654682235,-5409.652920053163,-256.9287495986031
DSS 34,377775.0852,2111.909442404571,-5400.763423697632,-266.33589227083803
DSS 34,377835.0852,2133.5713380708858,-5391.7705408071915,-275.7274738316768
DSS 34,377895.0852,2155.196927008663,-5382.674443532118,-285.1033144985736
DSS 34,377955.0852,2176.7857952403565,-5373.4753059985405,-294.46323479028877
DSS 34,378015.0852,2198.337529491377,-5364.173304305072,-303.80705553035136
DSS 34,378075.0852,2219.851717197991,-5354.768616519448,-313.13459785048474
DSS 34,378135.0852,2241.3279465152164,-5345.261422675123,-322.44568319402845
DSS 34,378195.0852,2262.765806324704,-5335.651904767817,-331.7401333193575
DSS 34,378255.0852,2284.1648862425973,-5325.9402467520395,-341.01777030328594
DSS 34,378315.0852,2305.5247766274497,-5316.126634537544,-350.2784165445041
DSS 34,378375.0852,2326.845068587966,-5306.211255985811,-359.5218947669323
DSS 34,378435.0852,2348.1253539909003,-5296.194300906416,-368.7480280231447
DSS 34,378495.0852,2369.3652254688504,-5286.075961053415,-377.95663969774967
DSS 34,378555.0852,2390.5642764280556,-5275.856430121663,-387.14755351077065
DSS 34,378615.0852,2411.722101056177,-5265.535903743111,-396.3205935210191
DSS 34,378675.0852,2432.8382943300576,-5255.114579483072,-405.4755841294574
DSS 34,378735.0852,2453.9124520235337,-5244.592656836401,-414.6123500825886
DSS 34,378795.0852,2474.944170715079,-5233.970337223725,-423.7307164757675
DSS 34,378855.0852,2495.933047795589,-5223.247823987562,-432.83050875657693
DSS 34,378915.0852,2516.878681476076,-5212.425322388426,-441.9115527281647
DSS 34,378975.0852,2537.7806707953573,-5201.503039600906,-450.9736745525752
DSS 34,379035.0852,2558.638615627716,-5190.481184709706,-460.01670075407196
DSS 34,379095.0852,2579.452116690626,-5179.359968705608,-469.04045822248645
DSS 34,379155.0852,2600.2207755522954,-5168.139604481479,-478.04477421648903
DSS 34,379215.0852,2620.944194639363,-5156.8203068281755,-487.029476366924
DSS 34,379275.0852,2641.6219772444883,-5145.4022924304245,-495.9943926801036
DSS 34,379335.0852,2662.2537275339478,-5133.885779862687,-504.93935154109704
DSS 34,379395.0852,2682.839050555214,-5122.2709895849675,-513.8641817170205
DSS 34,379455.0852,2703.3775522444944,-5110.558143938602,-522.7687123603041
DSS 34,379515.0852,2723.868839434348,-5098.747467141974,-531.6527730119924
DSS 34,379575.0852,2744.312519861107,-5086.839185286266,-540.5161936049647
DSS 34,379635.0852,2764.708202172454,-5074.833526331102,-549.3588044672188
DSS 34,379695.0852,2785.0554959348974,-5062.7307201001895,-558.1804363251126
DSS 34,379755.0852,2805.354011641244,-5050.530998276925,-566.9809203066036
DSS 34,379815.0852,2825.60336071806,-5038.23459439995,-575.7600879444819
DSS 34,379875.0852,2845.8031555330836,-5025.8417438586985,-584.5177711795882
DSS 34,379935.0852,2865.9530094027223,-5013.352683888848,-593.25380236406
DSS 34,379995.0852,2886.052536599348,-5000.767653567838,-601.9680142644963
DSS 34,380055.0852,2906.1013523587517,-4988.086893810253,-610.66024006519
DSS 34,380115.0852,2926.0990728874895,-4975.31064736322,-619.3303133713116
DSS 34,380175.0852,2946.045315370233,-4962.439158801765,-627.9780682120963
DSS 34,380235.0852,2965.9396979770913,-4949.472674524128,-636.6033390440207
DSS 34,380295.0852,2985.7818398709132,-4936.411442747057,-645.2059607539638
DSS 34,380355.0852,3005.5713612146337,-4923.255713501016,-653.7857686623979
DSS 34,380415.0852,3025.3078831784537,-4910.0057386254575,-662.3425985264962
DSS 34,380475.0852,3044.9910279471533,-4896.661771763969,-670.8762865433073
DSS 34,380535.0852,3064.6204187273106,-4883.224068359417,-679.386669352883
DSS 34,380595.0852,3084.1956797545126,-4869.692885649062,-687.8735840414047
DSS 34,380655.0852,3103.71643630055,-4856.068482659635,-696.3368681443044
DSS 34,380715.0852,3123.1823146805746,-4842.351120202389,-704.7763596493648
DSS 34,380775.0852,3142.5929422603126,-4828.541060868063,-713.1918969998501
DSS 34,380835.0852,3161.947947463111,-4814.638569021919,-721.5833190975573
DSS 34,380895.0852,3181.246959777105,-4800.643910798639,-729.9504653059273
DSS 34,380955.0852,3200.4896097622996,-4786.55735409724,-738.2931754531123
DSS 34,381015.0852,3219.675529057643,-4772.3791685759525,-746.6112898350445
DSS 34,381075.0852,3238.8043503880713,-4758.109625647046,-754.9046492184896
DSS 34,381135.0852,3257.875707571534,-4743.748998471655,-763.1730948440911
DSS 34,381195.0852,3276.889235526057,-4729.2975619544995,-771.416468429436
DSS 34,381255.0852,3295.844570276642,-4714.755592738693,-779.6346121720426
DSS 34,381315.0852,3314.7413489622977,-4700.123369200401,-787.8273687524111
DSS 34,381375.0852,3333.5792098429647,-4685.40117144352,-795.9945813370252
DSS 34,381435.0852,3352.3577923064477,-4670.589281294322,-804.136093581357
DSS 34,381495.0852,3371.076736875315,-4655.687982296054,-812.251749632859
DSS 34,381555.0852,3389.73568521376,-4640.697559703523,-820.34139413394
DSS 34,381615.0852,3408.3342801345343,-4625.618300477591,-828.4048722249677
DSS 34,381675.0852,3426.8721656056787,-4610.450493279749,-836.4420295471903
DSS 34,381735.0852,3445.3489867574117,-4595.194428466545,-844.4527122457214
DSS 34,381795.0852,3463.764389888902,-4579.85039808404,-852.4367669724766
DSS 34,381855.0852,3482.1180224750383,-4564.418695862212,-860.3940408891087
DSS 34,381915.0852,3500.409533173182,-4548.899617209341,-868.3243816699348
DSS 34,381975.0852,3518.6385718298757,-4533.293459206358,-876.2276375048452
DSS 34,382035.0852,3536.804789487603,-4517.600520601114,-884.1036571022348
DSS 34,382095.0852,3554.907838391386,-4501.821101802734,-891.9522896918613
DSS 34,382155.0852,3572.947371995494,-4485.955504875817,-899.7733850277571
DSS 34,382215.0852,3590.92304497007,-4470.004033534662,-907.5667933910988
DSS 34,382275.0852,3608.834513207733,-4453.966993137461,-915.3323655930726
DSS 34,382335.0852,3626.6814338301747,-4437.844690680449,-923.0699529777321
DSS 34,382395.0852,3644.4634651947035,-4421.637434792042,-930.7794074248354
DSS 34,382455.0852,3662.180266900839,-4405.345535726875,-938.4605813527078
DSS 34,382515.0852,3679.8314997967486,-4388.96930535994,-946.1133277210267
DSS 34,382575.0852,3697.4168259857943,-4372.509057180571,-953.7375000336654
DSS 34,382635.0852,3714.9359088329866,-4355.965106286447,-961.3329523414868
DSS 34,382695.0852,3732.3884129714265,-4339.337769377564,-968.8995392451402
DSS 34,382755.0852,3749.7740043087324,-4322.627364750171,-976.4371158978443
DSS 34,382815.0852,3767.0923500334134,-4305.834212290696,-983.9455380081522
DSS 34,382875.0852,3784.343118621301,-4288.95863346956,-991.4246618427408
DSS 34,382935.0852,3801.5259798418106,-4272.000951335108,-998.8743442291227
DSS 34,382995.0852,3818.6406047643172,-4254.961490507372,-1006.2944425584133
DSS 34,383055.0852,3835.6866657644423,-4237.840577171872,-1013.6848147880542
DSS 34,383115.0852,3852.6638365303206,-4220.638539073364,-1021.0453194445317
DSS 34,383175.0852,3869.5717920688376,-4203.355705509589,-1028.37581562608
DSS 34,383235.0852,3886.410208711902,-4185.992407324908,-1035.676163005402
DSS 34,383295.0852,3903.178764122561,-4168.548976904052,-1042.9462218323192
DSS 34,383355.0852,3919.8771373012255,-4151.025748165712,-1050.1858529364713
DSS 34,383415.0852,3936.505008591801,-4133.423056556146,-1057.3949177299746
DSS 34,383475.0852,3953.062059687807,-4115.741239042769,-1064.5732782100742
DSS 34,383535.0852,3969.5479736384714,-4097.980634107702,-1071.7207969617875
DSS 34,383595.0852,3985.9624348547823,-4080.141581741298,-1078.8373371605262
DSS 34,383655.0852,4002.305129115585,-4062.2244234355876,-1085.922762574741
DSS 34,383715.0852,4018.5757435735136,-4044.229502177818,-1092.9769375684941
DSS 34,383775.0852,4034.7739667610376,-4026.1571624438384,-1099.999727104078
DSS 34,383835.0852,4050.899488596409,-4008.0077501915116,-1106.990996744596
DSS 34,383895.0852,4066.952000389596,-3989.781612854099,-1113.950612656535
DSS 34,383955.0852,4082.9311948481964,-3971.4790993336046,-1120.8784416123274
DSS 34,384015.0852,4098.836766083304,-3953.1005599941136,-1127.7743509928964
DSS 34,384075.0852,4114.668409615417,-3934.646346655024,-1134.6382087902166
DSS 34,384135.0852,4130.425822380189,-3916.1168125844024,-1141.4698836098069
DSS 34,384195.0852,4146.108702734282,-3897.5123124921606,-1148.26924467327
DSS 34,384255.0852,4161.716750461129,-3878.833202523282,-1155.0361618207892
DSS 34,384315.0852,4177.249666776679,-3860.079840251004,-1161.7705055136184
DSS 34,384375.0852,4192.7071543351185,-3841.252584669969,-1168.4721468365656
DSS 34,384435.0852,4208.0889172345505,-3822.3517961893735,-1175.1409575004513
DSS 34,384495.0852,4223.3946610227085,-3803.3778366260026,-1181.776809844589
DSS 34,384555.0852,4238.6240927025165,-3784.3310691973984,-1188.3795768391954
DSS 34,384615.0852,4253.776920737752,-3765.2118585148446,-1194.9491320878426
DSS 34,384675.0852,4268.852855058614,-3746.020570576403,-1201.4853498298748
DSS 34,384735.0852,4283.8516070672695,-3726.757572759906,-1207.988104942814
DSS 34,384795.0852,4298.772889643384,-3707.423233815924,-1214.457272944755
DSS 34,384855.0852,4313.616417149605,-3688.017923860724,-1220.8927299967438
DSS 34,384915.0852,4328.381905437078,-3668.542014369119,-1227.2943529051695
DSS 34,384975.0852,4343.069071850811,-3648.995878167453,-1233.6620191240909
DSS 34,385035.0852,4357.677635235138,-3629.379889426401,-1239.9956067576027
DSS 34,385095.0852,4372.207315939086,-3609.694423653821,-1246.2949945621642
DSS 34,385155.0852,4386.6578358217275,-3589.939857687565,-1252.560061948921
DSS 34,385215.0852,4401.028918257508,-3570.1165696882695,-1258.7906889860112
DSS 34,385275.0852,4415.320288141528,-3550.224939132126,-1264.9867564008596
DSS 34,385335.0852,4429.531671894857,-3530.265346803558,-1271.1481455824774
DSS 34,385395.0852,4443.662797469698,-3510.2381747880254,-1277.2747385837054
DSS 34,385455.0852,4457.713394354645,-3490.1438064646463,-1283.3664181234906
DSS 34,385515.0852,4471.683193579849,-3469.982626498874,-1289.4230675891267
DSS 34,385575.0852,4485.571927722167,-3449.755020835135,-1295.4445710384862
DSS 34,385635.0852,4499.379330910277,-3429.461376689437,-1301.43081320224
DSS 34,385695.0852,4513.105138829764,-3409.1020825419773,-1307.3816794860588
DSS 34,385755.0852,4526.74908872822,-3388.677528129639,-1313.297055972827
DSS 34,385815.0852,4540.310919420205,-3368.188104438626,-1319.1768294247936
DSS 34,385875.0852,4553.790371292296,-3347.634203696917,-1325.0208872857593
DSS 34,385935.0852,4567.187186308042,-3327.016219366771,-1330.8291176832267
DSS 34,385995.0852,4580.50110801291,-3306.3345461371964,-1336.6014094305424
DSS 34,386055.0852,4593.73188153918,-3285.5895799163927,-1342.3376520290228
DSS 34,386115.0852,4606.87925361083,-3264.781717824194,-1348.0377356700687
DSS 34,386175.0852,4619.942972548419,-3243.9113581843926,-1353.7015512372827
DSS 34,386235.0852,4632.922788273839,-3222.9789005172224,-1359.328990308532
DSS 34,386295.0852,4645.8184523151485,-3201.9847455316376,-1364.919945158041
DSS 34,386355.0852,4658.62971781132,-3180.9292951176603,-1370.4743087584504
DSS 34,386415.0852,4671.356339516957,-3159.81295233869,-1375.991974782865
DSS 34,386475.0852,4683.998073807001,-3138.636121423784,-1381.4728376068895
DSS 34,386535.0852,4696.554678681375,-3117.399207759939,-1386.9167923106459
DSS 34,386595.0852,4709.025913769662,-3096.10261788426,-1392.3237346807994
DSS 34,386655.0852,4721.411540335644,-3074.7467594762834,-1397.6935612125278
DSS 34,386715.0852,4733.71132128191,-3053.3320413501015,-1403.0261691115193
DSS 34,386775.0852,4745.925021154392,-3031.8588734465566,-1408.3214562959367
DSS 34,386835.0852,4758.052406146866,-3010.3276668253916,-1413.5793213983716
DSS 34,386895.0852,4770.093244105424,-2988.7388336573804,-1418.7996637677836
DSS 34,386955.0852,4782.047304532921,-2967.092787216458,-1423.982383471425
DSS 34,387015.0852,4793.914358593415,-2945.389941871737,-1429.1273812967688
DSS 34,387075.0852,4805.694179116494,-2923.6307130796804,-1434.2345587533832
DSS 34,387135.0852,4817.386540601662,-2901.8155173760806,-1439.303818074835
DSS 34,387195.0852,4828.99121922265,-2879.9447723680996,-1444.3350622205542
DSS 34,387255.0852,4840.507992831695,-2858.0188967262798,-1449.3281948776953
DSS 34,387315.0852,4851.936640963793,-2836.038310176523,-1454.2831204629774
DSS 34,387375.0852,4863.276944840918,-2814.0034334920792,-1459.1997441245123
DSS 34,387435.0852,4874.528687376234,-2791.9146884854176,-1464.077971743636
DSS 34,387495.0852,4885.69165317821,-2769.772498000259,-1468.917709936685
DSS 34,387555.0852,4896.765628554766,-2747.577285903412,-1473.7188660568015
DSS 34,387615.0852,4907.750401517366,-2725.3294770766724,-1478.4813481957026
