Time (min),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z
204.649466,21477.323336320238,1,-1039.327212432787,8879.72606008267,-857.5173003043451,-28159.42974,5092.145708,8284.595222
205.649466,21477.323336320238,1,-1074.9669900865667,8876.961385037646,-842.065564971406,-28396.77536,5023.479597,8261.551512
206.649466,21477.323336320238,1,-1110.5953286068336,8874.026778779904,-826.6187891100217,-28632.61135,4954.546419,8238.068523
207.649466,21477.323336320238,1,-1146.2115459621457,8870.922297486459,-811.1772684170226,-28866.95604,4885.35518,8214.156387
208.649466,21477.323336320238,1,-1181.814960353098,8867.648000586236,-795.741298488641,-29099.82737,4815.914586,8189.82493
209.649466,21477.323336320238,1,-1217.4048902253687,8864.203950758934,-780.3111748148515,-29331.24289,4746.233056,8165.083683
210.649466,21477.323336320238,1,-1252.9806542827712,8860.590213933818,-764.8871927737123,-29561.21981,4676.318731,8139.941896
211.649466,21477.323336320238,1,-1288.5415715002948,8856.806859288465,-749.4696476257154,-29789.77495,4606.179489,8114.408546
212.649466,21477.323336320238,1,-1324.086961137138,8852.853959247439,-734.0588345081298,-30016.92479,4535.822953,8088.492347
213.649466,21477.323336320238,1,-1359.6161427497484,8848.7315894809,-718.6550484293534,-30242.68549,4465.2565,8062.201762
214.649466,21477.323336320238,1,-1395.128436204836,8844.43982890316,-703.2585842632677,-30467.07286,4394.487276,8035.545013
215.649466,21477.323336320238,1,-1430.6231616924067,8839.978759671169,-687.8697367435891,-30690.1024,4323.5222,8008.530087
216.649466,21477.323336320238,1,-1466.0996397387655,8835.348467182945,-672.4888004582292,-30911.7893,4252.367974,7981.164746
217.649466,21477.323336320238,1,-1501.5571912195269,8830.549040075935,-657.1160698436579,-31132.14843,4181.031094,7953.456536
218.649466,21477.323336320238,1,-1536.995137372617,8825.58057022533,-641.7518391792605,-31351.19439,4109.517855,7925.412796
219.649466,21477.323336320238,1,-1572.4127998112674,8820.443152742286,-626.3964025817104,-31568.94148,4037.83436,7897.04066
220.649466,21477.323336320238,1,-1607.809500536993,8815.136885972122,-611.0500539993375,-31785.40373,3965.986527,7868.347071
221.649466,21477.323336320238,1,-1643.1845619525882,8809.661871492428,-595.713087206497,-32000.59488,3893.980096,7839.338784
222.649466,21477.323336320238,1,-1678.5373068750755,8804.018214111124,-580.3857957979528,-32214.52842,3821.820635,7810.022372
223.649466,21477.323336320238,1,-1713.8670585486918,8798.206021864451,-565.0684731832512,-32427.2176,3749.513547,7780.404235
224.649466,21477.323336320238,1,-1749.1731406578283,8792.225406014903,-549.761412581106,-32638.67537,3677.064077,7750.490604
225.649466,21477.323336320238,1,-1784.4548773399772,8786.076481049104,-534.4649070137884,-32848.91449,3604.477316,7720.287547
226.649466,21477.323336320238,1,-1819.7115931986789,8779.759364675601,-519.1792493015118,-33057.94744,3531.758207,7689.800976
227.649466,21477.323336320238,1,-1854.9426133164468,8773.27417782263,-503.9047320568322,-33265.7865,3458.911551,7659.036651
228.649466,21477.323336320238,1,-1890.1472632676844,8766.621044635787,-488.641647679043,-33472.44371,3385.942012,7628.000183
229.649466,21477.323336320238,1,-1925.3248691315987,8759.800092475656,-473.3902883485787,-33677.93088,3312.854121,7596.697044
230.649466,21477.323336320238,1,-1960.4747575050967,8752.811451915373,-458.15094602142335,-33882.25961,3239.652281,7565.132566
231.649466,21477.323336320238,1,-1995.5962555156864,8745.655256738119,-442.923912423518,-34085.44132,3166.340773,7533.311952
232.649466,21477.323336320238,1,-2030.688690834348,8738.33164393457,-427.7094790451793,-34287.48718,3092.923757,7501.240271
233.649466,21477.323336320238,1,-2065.751391688404,8730.84075370027,-412.5079371355196,-34488.40819,3019.405278,7468.922473
234.649466,21477.323336320238,1,-2100.7836868743875,8723.18272943294,-397.3195776968682,-34688.21515,2945.789272,7436.363384
235.649466,21477.323336320238,1,-2135.784905770884,8715.357717729745,-382.144691479205,-34886.91866,2872.079566,7403.567716
236.649466,21477.323336320238,1,-2170.754378351367,8707.365868384475,-366.98356897459234,-35084.52916,2798.279883,7370.540065
